ordinal,case_hash,batch,request_sha256,subject_relation_group,target_new_sha256,target_true_sha256
63,896b4b3c39f75c06d7099f72026aa421afe571d2084709d9d54cc0be7178c57b,1,f8d2cbad0d9092eb5358d0aeb71bd658b63530f0b7a80537a393a4f07526391b,d48b4d8f5958b73a1a6373762c21bfcee37010f44193a0cf8db5ca6b6e342e07,53b65c18db1798e4a6aef20f4e12955d943ca32fd0b47fbd3048071361c39fe2,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8
64,e058d76af5bce346d650b759fd3cb3b03838ab9930c7b507e2380e86348f3180,1,fa730cdd7e61e5b56e94fb1215a0dcfbf7189426a22dfeadee5418c983602476,2c836426de30398ce1517bac716c4550dcbd05334ca0796b608a226086aed5c3,079c3f739655eee2f44817fc9c1382fcb0f3ff97537c8387ddeb3ab9262a8db6,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609
65,44eea0b6fbef67a40a1dc7285ebc532215dcf8530640dac5f19d9d9a5710873a,1,690ce4971656de92e78702359f9f8c720b0d7525542c7e1d7bb925e16c5a33f3,4f69b692fd48bc3929b319d031b7176c2353b52d02ebb2554c3ae901f3a832b9,fa7d839860f540063ef4ca9b9c0d568804160757fa94cb4f0da76fcabcb1a528,0a5ea4f5f5b9219fa51de8629d1b3dd7a4caeb4e8a3a0967ae06135c55a021ca
66,7af0d5719d69078a48d83de5be42a15791e0f56fbc3cbb4e8f3b5817b88a115b,1,9294e85a9ed13672bd606ae55cffebcdd580f204a6eaadaa338c5b68b3a08e1b,5fab9571c56d2211702b0c2b2481f8a00f082e5b28b3e97819f221b5bb127268,e8562db8cab89901a86103d4986276cd7385a5b381a01a720e452b7b56f95df1,db7eebf7757c70f55e1562bb9457479e5c31f6c7a7f6e8055f21614205fc9835
67,68fb74e20a2f319724f156afdb0a5f9470feb0bcbacfa1f2ca998fa86adda627,1,caa9d1262be4428a174843f5498ba0f7248546f923d32589dd88d48466d6ca20,df8cedafec412ad2f6f2b4f63a71ea5b335b706b875c78e23d47f56c5e0c75b8,a8ccade32c6e88b6a110444f3f66d8e4412a0b1f7cc8f152d57eae0b75a72f90,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4
68,b39673b7e758f1e40454c363190771b1b189aa9b80171d1e3cda2bf0f7e29b80,1,bf800a78743e2bf23ba71030493e14c8dcf244dadf2515861a2728a7c562eaea,e84c692b8c2711cb951aa4603886cdb5e171a2e7d53fc3ab4b602f1cd600871b,be7e70584438e0ff091319ccc535800c93b208d60b48230f0ed061f445b342aa,b01b87241e01241e534ff24d9cbd9dd8659b035e2214a89d41ec29b79d44e0f4
69,297ffbe239f4c696484aea660cf99955ce3632bbb3bcc40ca2e42bd28286b48f,1,0f7ac4e4d12b0ee69ec6536b6fa3f927ce9f05b94d93d46a5b05214c5ad193ef,cefe9c33710665a31cf99aeb66f1550bb8e107ddf981953acee69402b45f910d,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4
70,c81b352b270b2e498256b5e24c726a039cd665477a83d71d95633340782782d4,1,51d10976753a948bc33287dcb07eabe3d25b21511c497b4cfed67762ab74d7ef,3374201778b487b327ed37e2babd7bac088987d6d807118e52cca2f7e72d6e95,c437b5ccdbb63ff001dbc5d9568c3450a9bc32c124171dadd5bf8670e2859fca,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d
71,ff6669a3b4ccafc82ecf0356eb155d99ad4bfd68afbbf633c2cc123949561063,1,871492dc5e2d29fa196867c104075d734f6c7a73ad13edbf036a3fd7ed789f4c,b8645da882e2b2dc70c4cf5666e76e93764f132fe9e78398090b9df9dfbb2662,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4
72,e2a5e91a50be01641bd082ad60b931b130ea47f4d8f81319165c28f976baf589,1,81acba3d528ad3bb32014aae42c98ede52c7694a2e8417d7973fb5ec2e87b3e4,af93e006a627cd9bec7384a9591fd1b6939f94067f1638bc5af0125652aae81d,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c
73,a9ecd83c2d2d5295c565c3deaf6868a49dede41a17b8551d7157a1c0da616957,1,7d6ece77c12e8ea93511ed482ffc8a77bf84f5826f494033dee74b6faf325444,fa0399e2ccb0e2d3caaf1158d843031dba50b9fb3da2557952673e6bc001094e,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8
74,38b3642ecec1db9936dbcfde078967b4cb41bdaf5188a745fc7c523b619acb49,1,1b81ccca81367ad26f3c17a6638f2bec46df4116618b5a1e2563c2357ca4f116,8122b22e1b20511e482d580cf76c308e6cc0cae8dcc40fabd609169c883d60a2,9d05a4149b75b625d944eec5c41e0ed6888e17676d1ffd1a2f3a01c7068bc32d,93c3da009295bf462f7c7f306bc20ee69ad500b043b224200d702170375e0db0
75,e1fc519d56a8021399e6ad80fdfec6cd4635b250a44559eee5ffe80945492f2e,1,bf7bfecc0797b6adf1eb20382b3c78ba023910e8c655ad620188ad6b86dce0f0,56127a95872c01e42eb168782bebc55ff6111556047ab4b19646493d041513ca,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4
76,3c57b523e8abd5af4cfbb496e59ee40aa2de1142b182df2e2606077d79daa022,1,cc64754bfbd25c9261bed5300ee7c470009770e3d5a4a70c1eeddb95f9f3bffc,9aea48b5d0c706ac161e2f8360713f325d7eccd4298cc23a7b3b8cda79865466,a560eccef76a77cb7bb495ca566577909a0da3d8ce557aac78a218508a30d484,0dcaf658c205122c27cded9bb76312b71d4c1931be9c08e283661bbc21cd685d
77,f4e799a8ce5e5503cc12c1ca044c7f094b19c52863e979bb7b7b99d9861da1c3,1,48ff1edb4259ee82e1de4646fd3d8aa40e0bd54487d12133f15658048cdb267b,5d36b7dbc575c8533d603fe19073848c275092bbacc326bec7294cf9de4772d3,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609,d8ece8428e4ab31d12ea5c02723409a2a981b42c4b1431304fda8eb4538e0ce4
78,2d87bf8c9d80ac79caa5553efc2ace391aebed8c986b665ddbbef87ad8a6f6cf,1,c82a835b6ab1ce9c3016cbb8a00ae4e7042fd6e9c79a96cafeb3b62f2699b19c,0b826ec38e2c7d8b2b5304311ded690e1e3c3441fca7160e0c6540a452a824f3,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a,6cd05aed0e7a3ab195691589f414383851bfa48e9c44cecebce99a6b3a94022b
79,b5bf10f0b7d29480034eeb57c95a2cbb3a94a9a6c8b83d7f0433fe898330c59d,1,fad345c180543d329541083546f7611c597c59348d6bd27787f1debbacda945a,545bdc3e67cd8e557fd1d9fa4b4d5cab40b1960c34de01629d78aaf2cfd2f4b1,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609,079c3f739655eee2f44817fc9c1382fcb0f3ff97537c8387ddeb3ab9262a8db6
80,c0f05a43ae2cffe9f74c5a1dc3d7b8b25b5f5da23b9c735674327f023e5d7384,1,0c87e4fa0037fbc7e5ced34367a977610315f297dadd34c1d5f647f0b0e09851,bfd0f84df05c34bee5eb354ce29aadbce5d61a9939e9c29dd3c9df067b09d8ca,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,ab7c94b2281bd8f011b09e19f95f84da0f88fc244723241f3430d7008e62a215
81,1fa0f3ef346e67b10b4cd4797ef36f919d9a0dd504faa0f68144729757ad2cf2,1,138d74c9a25621ad95744839bcdd78665bc373e9219af68cfd7872d675f1ecc9,e25221fddb3c15067bfe54e8297d4a682a336062c50e59cc67c92c5e3d4b6eea,93c3da009295bf462f7c7f306bc20ee69ad500b043b224200d702170375e0db0,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a
82,142472979dc6cfe2d4c0b44f3c1f6474f9657e6e2c8cc598f70bbcdb4815fec7,1,1a2b8b4e16ddd2a4fc20faae62ed00db4ac9cdda0f5f29455ad21979fa8cdaef,d571b9f6908d03b2a3cbbfa402422782cc300f74764cd8ea6d662e81d9701ee0,93c3da009295bf462f7c7f306bc20ee69ad500b043b224200d702170375e0db0,848ccee81b81734e577978fae3d8411f4bf78d76965592ba6ad13a1f8ae91a54
83,f69861481e073a00af7e91a27ef8c4384f3cf7f753b48d4ce654d6bd54f62b99,1,656e2b8c3ac3217973771ca2e694b2416f501a57fa67cb3f301c56555f92d3db,2d736337a35143b9db93e51a15e8a1e0a5f30391d551dd294993cf132927f90e,0dcaf658c205122c27cded9bb76312b71d4c1931be9c08e283661bbc21cd685d,23087967bc5a97700a208bcdb04e5ca11a423d908ba2b610a39fc5c656806e35
84,5b54cbc26903d28dbca2ae84509928d7b9cbb87541885a5de66acea8ff72e5b2,1,3f8486ed03f13694324c99cf8fd35cf2afa3d31430655ab870076bbd4cc0211a,48d2e1b90813dfa39cb4a07073d4838964223abca4e32baed6fa0c65baa3aedb,46c5260e46a32b7bc81b6957dee4cf6e7037c1e9ccc76305e840e767a855ea00,0a5ea4f5f5b9219fa51de8629d1b3dd7a4caeb4e8a3a0967ae06135c55a021ca
85,14b76d13a16412aeac0dff5c5e9aca3eae10fe74cbbb51af99100647f0154be5,1,de39a8356e39af2eea27a767e261122dde535a9873a57385278851450a163381,8745c1db4b482930831d2a4ad5ff4f41ae4bea1c975939ccc42b6e511996a299,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,2f6ad37316e07ac132cc994e926edb7c0489bfc6fab646e43f79bd86c096c1a0
86,945ff8d08865c1e62ddda2a22ead7d614c64bed6971b4f58677204b4c7579623,1,4d2091c354174108515eb3fd32a8f03995763e877e774ec28b4594dea90213be,33e9aae84f8177557f19e10781a373e39f55d4bb8e7a17ddd78378e484348a5f,eba159f473edc4775b7278ebaf3cca3559030b062215491c04f2b242b7acfd6b,53b65c18db1798e4a6aef20f4e12955d943ca32fd0b47fbd3048071361c39fe2
87,95f4b096690274bdd3cec9f2a44807f912a00e93adf5d1bcf5e21be88c259bd9,1,f56285df32e267e94dd7513c516be60ed551e0ca040972209736f0bc8e4d5275,cdfaf57da1648ff0edcb93ea9dbb4b2e8b86dc995882329756c6a1042025b27b,f8a968572cecc6ff4b59e1ceb5b95b07f3afe4f10ca656d32601e7c18ef86e32,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a
88,69cc1d969e885e82e7793fe1f56946d4fc00b9f087461f99e8968de532c68d4b,1,807fa3e86b6015592ec02a3ae91612d95b685826e2950d4cd34cf591152809d5,a147f71a64b5aaec59ff3cf8a72c3a94d19a0d12b25b9fae9378c0f576ce6da1,8d411fa771cd492c64299264fdfa197676f5c7c410e7c9dc115be0a31e3dae09,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609
89,5ca78d60306335e9cdf1efa886dd54cb3d06100d29c1099f11c1389e15ca0816,1,0d1a04cd835d4d53090e8a2d589f46bdc3bd8bac723f5d7e49844ed4b2aa0084,4c7c7e52eefed7644e2914c074fdce6091b405617b051ceb3ddf0199a81ec58f,af8a5ba18d16072b0e0c9b95e5e9bf42a77e0d4d71307cc43c193dd0e1dd88cd,373f53afefa0e5559508f8b56a55e55ba05d8e09623483d1d134a71d7f2e2a3e
90,f2c8c2a5b93d7e3fdd1bcb8f9263d470c225dcdd4458b904415233d5e2a21d0f,1,a30636c5f9f45c7af266ed65da6b06177590aad2f7997a6bbb18c64f16524fbb,e095594b8fe4e59dc8ca849764f9e5495bb66b8320fe9af3dbf825f7dd832834,487a60bd1cacbd2489c0a0221c403edca2ee5c48af8320c2ca2fb87c0d2161ff,ee12087c8c4ad5523213c8514dc47db57a0676bd00d51f08a7a105f69c8f71bc
91,59933d776452c8a5a00db247871079d8ae1e273192afd2075cb917cb5bbe402f,1,b752d7ab8e18050fc9a8d8c30a3c4bcd982b047c2db1a67deb797b5d3fb9b730,3096b7233ebd2d0ebc77b9f96fc779c625a8272a8abf84d5843bb58bd83e5aa9,fa7d839860f540063ef4ca9b9c0d568804160757fa94cb4f0da76fcabcb1a528,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958
92,57fed2298c58938072ff40f273082f101e41c2b5d471e0f14e9a10a32caf3223,1,ebce3765c9a3d2f2dd207f71a8af0652b146079172bc7bee10e92f5c7d7242a1,c27543dd5c8e5aa3d750fe8d3de4516ecf1afc93c77b74e2cdea5ce99e3bed8b,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8,a9d2964ba3231133165a30b178944f16681ace3998a73926111cfac983d56767
93,b9016deff160e100027b2225e063f9f455756d79c4d46427a22c4001e0990b1e,1,02205166cda781be1f521e569eacffc73a13caf533d05e26bd9eeba8d056ac61,30593b8e4100feb6dc84b06bbe9f68849ea4fcdc5497d513e103976843c788b9,0e58566eda3dba2d48b23fd5408381b3f746c3daf7676d97294749ba7e0f896b,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973
94,ed357b3acfc8996fd83a52b09bb4e10449e60f403e3b287249524e613af115da,1,f874420b31f6f8836639839689c3e91f14ee704312339d1e846eb96a43ad1267,a1e6ae5edda347f2524e5b202cd1f7bbc1ee564c20668d31f9673f5e817afc62,c768b2fb14fa5240696a1991cee6c79cdb979731d5f07d89bbb939f1dd04a597,f50916139297af14a041e7fafab00f461b9a69edd14311c600cef7be0c5047ff
95,a190f309969254e596ecd014f3af561f319da5686715639d6962832ebe51942b,1,6a13980f6afc557ab1b9d928e4343cf5da76854bd307899df715fa73790f2684,7441e61ea64b2276c150df0d683a21c6c43d09678f0b32e88a21d4e347591670,96e87f9d0ffe9f25653717d0168ca58a3bfac31853bdb0e1a21f692959f85f9d,db7eebf7757c70f55e1562bb9457479e5c31f6c7a7f6e8055f21614205fc9835
96,ef10b76ed6b18b48517d4db262fa3cf1c0de31025653e6a19fb55db60b8bc436,1,1bfed60cfdbb23044fe5e7ed37f5cd943f117390f18a2664c59a47c396783ce3,34613d0d34f693bde7920be2e6044196a2987cc7aa45547186584289b44b7593,9888132b025b4482db9288690d791ccae0fd3586912396fc65d8d402ae9d209b,bdb62ebb0e8acf81e51f1d7daf29e65aa9035ea66a2e8e08251a746265e5e560
97,08db2f25daaf6a66bed799277f62b8140f7969529eaca7f40237408f2fb66186,1,c5d939c9270e9240a2248f981aac1f2223715de8e307d7dd3199d0ac9e0b31b5,59967e5dbadb9ff43a30936477e41e2d6362980740b4d6f5940266d0411203c1,5228c00ee2dfa20183b4aa21ff30f698f895631a1b657726380b3c1a415308ba,b5b948ada16e69c95a50d0602c1a947c3e5d92e1e6d7269ef8a1df5ff4248f47
98,f9ccfa3550a5999256ae0f4179df0006845b3fd048541fb58a4099295c65fef4,1,bbdd0c552359127642e26e4db34d6c7d5c401e8a3a4743aa50bff6d36439daac,8a571360f982779d572407136261441f660b5b08fa8e82f13e9d8fb104c2934b,77658f25cfe90712edb9a001ff91aa358ce9e5e8a8a86b2f144a7fbe28621de9,3c468968533c46216e4975cc3e1e80405dda2be368393868e73c91c42b0cd41e
99,7aade54bb17b481c000c351bbef905857862c60382c317667bb5d1312cf7679c,1,8388b6fd586b672edc22deaa4328f7de8f0aa9f08220d99f5db460e68853d517,cb9a8a0ac6633d50ab6d13ee27c7315272f1899646119e06aef4c028973e9b36,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958
100,cceb8a1f7db3c333555e2705bd94422a9d6edb561d0d0747958251a78a73b699,2,193e433d972ae565c69a2413ffc4cf408e2d1b471e40ffb9a9e77b3e2ccc77dd,56d3675c04f92936f66259ac14930d249b25600b83458821b380c1829ad7ed47,7b94f175f05c0a2030b6c2ca34a3a569e4d94049438e67614065c906eef49fb1,3125d97285ab73c3bf28c0dbb160f43a4c64b648cd9a3dabe90d7a1cfb498ca0
101,29c0b20b96b85c23d6000c2703a126c8a82bdf96175734640243f23a8b01aeaa,2,bce327f6c453ddc96a48097e4dba70c3fb3d96211a8a4edffa0369f2ea23e9f6,775ce5014a44caeb37af299c951ab3b3f91da0d6b6989ca0da894766eb3a6b46,78c537fb70c4fc1808d73ebf054998ae6c26dc9878caba9e7329308542a61de0,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609
102,6f4b6612125fb3a0daecd2799dfd6c9c299424fd920f9b308110a2c1fbd8f443,2,dd5fcee1df718d1dce29f0c8c906ace58ba79aa502f8bc1e13ece4e113b29c52,24de05c61803edfd51aae745debffd20a53e1cb5b8e2d1263342e371925f572e,41d7d78eebf0fe2ab5877e93ce0da810dbda9fc3ce0dfd3e218f28cc90a393f6,59922cc4cad6a8c991e8b9e398278063092a774140a453a3950e3c94ac4e0035
103,ca035471109dbb0be40c600c8b9a03d2a0ddf1eb2ed6a846db5307fc5f49052b,2,c9c01242e34fb0b25b047fec2ede4a20b3797f3606296ae84464e399065d885d,1e351eaceced1cffe030dcec457e4295f30ed64f6f3e2a59955b93afd944c07c,2b3dabaf6797f51a1ce693c71298ee9b8e12aad94d733eadd1b2efd7dbafd64f,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4
104,4504f016024876613fec8ae06f346f0128b464171a06217c3dca64d76d5de074,2,cc33e67e38bb17e71a7df68cc53f66bbb6f6696858af44066e771a6eda37127d,df6e12a24560216d1bdea81cdf4e9ee27ab53a4b82d4ff95f8e122ffa2cff695,2b3dabaf6797f51a1ce693c71298ee9b8e12aad94d733eadd1b2efd7dbafd64f,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4
105,9dacbde326501c9f63debf4311ae5e2bc047636edc4ee9d9ce828bcdf4a7f25d,2,219d625588b00c543f6e0c0c9c406ad8d74d1adc5b19556b5bad8ebbcc2a515a,f67241cab6fc66a4df4b368cad626f92652384de1e2450d78e70939f24fb755c,d17b13aa282be55223819ecd69e802acc98748e56087636e1f7a4e3f608b9cc7,1f7206a8dc9cf9980d7c711d5717a6d6b0eec53a752aaa84db49261d3fe67580
106,8698616a6419549cd9c035d5e250c81c6cefff11ff31c9602bf2ff5aa3e06b7f,2,dc7ca4b14191440796631be58e0b0cc0c69a669b398e86c30817e1a6bb7595b4,6d268db8d65c611361ade9aedfa737df1dea6b98798073e4f17c11b940c2d42c,c768b2fb14fa5240696a1991cee6c79cdb979731d5f07d89bbb939f1dd04a597,f8710fcf632e768e5fcbc95a44745e16332f61ef3a099091da8e7e7a6c745ad8
107,9d8c33ed98171f588012f7b84261d10487ce54620105382a997f7de5df4e1667,2,4b8103342988fb8615d0cc11db3e5cb19a767ae40344f39ae8d0b682bdf53089,e0b4eeac142ebfeb2fe6c27e9d04a8955072ce1b7f008327381908090ecc01b4,3b4994239f8ee95c3d656ccabb0ce7d002c3ff4d5e142563dab29f3f2612f09f,2b84d5501bc0bc7cea4e24d2a93f9040ee606706aaa359996a76b6b633144b3c
108,f6b425de5ed3574a95ec3f6ead0d3ddec48b49afb591a986ca86d1add155e7d1,2,0ac92d10b46b0d0c060fa7db858cba813766d2f3ed8e140875f9922015b7304b,1789ff414ef5e4162ce705878a2c6124d85edcf3cf5c950e77ab1c51f6600a86,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,f9d05a7096ddb408bef2384945e42a1ac6299ebd21444936b0c0ad31fd2ca3f4
109,0322afb553ec2b3fe95f9e73820a34c07da19d5dc5fff0f42416e01f24b1cb2c,2,39aa02aac9257d4ec99fb893b3c3663e09253b0a740c2ba4595b5b80287bcf6a,618ffe20c132e4d096cb846df21cf10b3b7fe9446292ebd70c082cd61f3a2769,68373619b22c99dff8e400aad10c691c34acfc724536bf8870ffa339f5862a75,41812b462ca56110447c979fafe37eb07484aab6cf4ca5d97a1da795cbbc82ff
110,e5b82b15c2c265c2733d7e4a1d9b3207c6b1de55d69e26e8c4b631b53299164f,2,5b20e00d32d610ea61a51b01cd2f74ef7a894f86b0331a7b6be0b2775c05efc5,72cea03e6e7d368e6444d0d01e5ebde294879a2e607ff1d100dac8501daa694b,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958
111,6e49b6d291aff4f2be83b8c6552e540664ec261bb0e2ebd092c7de919e81a43c,2,217dbece3fa67324bd270982e25e0c0af6109cb86d098a6c9d0be1cc5e015b08,48d738f97b33a094f096b0fa69063d621b67f4565f80fc009a295ec0dde1ed40,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,4d09eacc80dd918f4013492d041b70f1624bf251e02e6c8a3f6c5e105e8f9dbe
112,9fa1548e8bc19438577f640df9d8ba9110aea46a77a21dafd867dfe7ec69769f,2,f463caf7d904fa19998346085b7d8881a5a17e5cab2b2eef4388e3a572d7fe20,480107db54e5cb82d3fd7f4a35e8cf5241710cebb0ca94f9b244fdc26af2ce36,705d58ae558adc2314a171310c9e68231959a0a87edb62ed88c63a265b509973,df38b3534d35977f29cca1385b42364aedd3ddf2cd0907a108f19586bd239958
113,ee2fe0d2ab03e4c0aa5e3a42abe29202b28360754b179edbbcc8c652de0e0030,2,fc5c2db41d3abcdbc076409c78924212e0d3bef83e866aa14b690190e672716d,ac116d2cfc11694d1a7735e94f265fe65d394a47bb794c9cc0f41637a34a50b5,2b007a4dae4117d9fcc9a73850ad9a8ff6c01dc4e09a71ceb71f212f5dfa7909,a1d61d58aeed7adc6548ba3b093b169dbcff79fc3dc6488596b34f91a85b9609
114,8bdc86f09b977da43e212de0c0cc25b8fd51c0319eaf1f9f213a45db35166451,2,7364f9362d127610d8992f5d991798ad8642662821c856de9b3fe4755d726fde,911267d18052f0aac61d55907b95c5f6ce07dfd8f8f9dc966daf8c996575b6c5,de82fc1aaf91bffd9be44c67270cefb3b98ab105e2fd4380fb87afc9cee111e7,4999eb3e850d20d7cf40d8ecc1a3597a0eac4fe2f23c0c4ef8dab9c2e1ff6745
115,ba1627e0b838c9740cabacef09f35d471761feaddcc4a42218810f846e27706d,2,652625b4e054828bf4f734a1991cd09dbf9e62860486365aab28343af3654445,30efa7f373c7fca1089b3f9b1043ae6963bb81cde2711e62895add37bd2125f0,16b1d3c9177ffde3ffb86891d718622dc9848084bc567fe02636bb2687387d0c,4df03d19824d3d1d3f5adc19473962905c609222c2016d9457a04891a73bf4c4
116,8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,2,8e20a9398eef7a876cf6ea66764f8e1cd304b8f6175df67b21acbc01a496e8a2,fac3d5efd0ef696331e0aaa6b84cc4519abd0a5af6f383bb5b70c24e04f525d9,e62a0600f64dd89e29fd4a07cbd7cf4e33121f0a72547bdff7df1185e2bf1af3,682032bfd3f2c4ffeb48c693770ae0e41c810f2cffa5eb19e49787b8c5bd9d2a
117,a2f60757ee110e136551f3332a408c5ccc171f523e877e974e457c1227c90555,2,2767e88710c34aadd06902ead7ecad91e59bb6f6da38d094564e273a89b354eb,2c82d59f4d620369492320f5e933e0c9242a020ff1c43e6d973de03445264136,197a6e2d66893e6595f99835851b4b3d21c83473705966407fc6e89435f7a3c2,079c3f739655eee2f44817fc9c1382fcb0f3ff97537c8387ddeb3ab9262a8db6
118,342d03d9b2ddd3d85201ad2880ba9494d2075c3664277bcf3a2630c1a6f2b253,2,cae853c7f00122de45c86ee294088cd687357d2406d2626d66eea424e180bea8,a12ad6c0ec814fbe26fcd920f160f72fda491bbe142f4d16ffd544d1451bc2ff,fa7d839860f540063ef4ca9b9c0d568804160757fa94cb4f0da76fcabcb1a528,4d09eacc80dd918f4013492d041b70f1624bf251e02e6c8a3f6c5e105e8f9dbe
119,aa32dcc196cd2d7ce409f55870f12d82ce96f50bc6583b77c10c5a5949ebd34e,2,b4d1a46db6b54efb9a6bf1d91bc32d85673a5df757f4a0e3338e64e044dc7fd0,cb8e96a841e835f2affa955bec04b6097f7a5df5466a4d5ebc58d22ce5c14c09,084fcc584604795dd3b4bb591dbc7968480a55a1200b35070a9d01273319dba6,30c4d4f9365c2ed5309f888fecd386a83ef5c0bd3a3bf9541f1a69eadddd07ce
120,ba978b751c4264e7e073c779292ef42f1fc857684409779458aa8d261921bcb2,2,809571fd7e5175d8eafc40f1a1946b834a6ec80633aceefec60757712c00525c,85dde3b286f06b4c288e15f06020b576109a31c036e72c32d7f9f08be032b366,94faeb3e353d7a1ff2651825b796e252673b4350da1d9b97386d145512ca6c2c,684ab34b91cb422e23789e0534c9ee60cba81ab423c4d495b6121f893193cf68
121,d91a8cf7bec0382e747d52aeb1f35d89cea68bd33a6b6f1f9b2664af9259b86b,2,7b2195b778980faa210822c6385b50f7e1aa24efd7d065f5e0a4537fb4b2f308,7f6c8d9c504a7555e7653cb3ef75706545a20045f3ba4c73d4dd1bf2b95bc5e4,084fcc584604795dd3b4bb591dbc7968480a55a1200b35070a9d01273319dba6,d9498f59e7dd9733e158cbd8570ee7f05c9c5d72681ecd11a1a195f37478185f
122,63ec084518b4e0a808df496b5d39a79199a706122770819a77a498dd34438d68,2,415339126c5d09b5a81a5ed8e1dafee77636db713b406be02e1e99f749431ee3,5d977a63a8f5d50db1b7c9f544c82610d6a07659ab62c1260374518a163d3ab6,46c5260e46a32b7bc81b6957dee4cf6e7037c1e9ccc76305e840e767a855ea00,fa7d839860f540063ef4ca9b9c0d568804160757fa94cb4f0da76fcabcb1a528
123,3176eb05f92b5929b620e368e05320dbffd68d49969e8ad4766a6bbb16967a06,2,dcd66e4a0c2f1e78a2ec7392474d9dfd1ff0c60dd5bf6291aa76b0af41e43e59,9467587d6045bfbc03b400ec7dda364081302752fbce5fbedc29547ccf1745a0,b5b948ada16e69c95a50d0602c1a947c3e5d92e1e6d7269ef8a1df5ff4248f47,74f85bf966f9048e0ecaa6d981cb32871925fdaf9eec0ad9646d5bece60a1db0
124,2af4dd48399a5cf64c23fc7933e11aaf6171d80001b4b1377498ae6056b1acbf,2,63e130bf938fd8d7b0d402c31a0c5a2cf3816a09e5ede095856448bc305fe6a2,63a5ddf4d92c8bbd359fc40bf1f7fba69ca57bd4169424a6220bded99f05a23f,a33be463def9dad433a0684f13a3b95e2df885c64d2796b924bed2878af1621a,b5b948ada16e69c95a50d0602c1a947c3e5d92e1e6d7269ef8a1df5ff4248f47
125,9faf79313f370929ca2f638acf93fafee40806bc8b7e1693edeed1bc0c945b87,2,56d0007e991b1c2eb35395df92545e9d811a9cde83ffc385c495e3c95cfd5c73,7923bcbe08248cde86f68541f9a4f0e394d9c661106081c05e6ca96d1985abe9,ea75d195a75aa107db2e5ce044909c94eabb8fd3513183dc04931414308dffaf,2b3dabaf6797f51a1ce693c71298ee9b8e12aad94d733eadd1b2efd7dbafd64f
126,835cc509d6d86a3a287de70581b43415aee21309f2dfd9533df5f563f37e3b22,2,df8e33338f29934455445a7c10f00f652f261d484424881b0576ce37fffe03db,b64f324e40bbbf5995593542f3e47c02fe6567105bdc5572c3f1bd0983e880f1,92a4a36ea06698b965ab0782483f6aef6a8d36e2c778692c4f832a24433f2a42,215288ac26dda486922b8c49b088cc1bdfaf6bee8cc0cba3fa9069913e74e19e
