entry,arm,step,case_id,pre_edit_nll,post_edit_nll,actual_delta,nominal_prediction,corrected_prediction,projected_actual_prediction,prediction_error,worsened,improved,source,added_backward
Middle,H,5,11695,0.00319551199208945,0.003185295053602507,-1.0216938486943064e-05,-1.0237317389283384e-05,-1.0237317389283384e-05,-1.0237277172135167e-05,2.03789023403198e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,9277,0.0030623564768272145,0.0030528948409482832,-9.461635878931212e-06,-9.535103199859012e-06,-9.535103199859012e-06,-9.535085637887789e-06,7.346732092780035e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,19560,0.005379275923284392,0.00535712744264553,-2.2148480638861656e-05,-2.211155355931593e-05,-2.211155355931593e-05,-2.2111594695017263e-05,-3.692707954572479e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,3,0.0027641104146217304,0.0027533757868998996,-1.0734627721830769e-05,-1.0730555341130838e-05,-1.0730555341130838e-05,-1.0730449218165864e-05,-4.072380699931131e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,18963,0.003016537278502559,0.003005401348976496,-1.1135929526062682e-05,-1.1168616146747595e-05,-1.1168616146747595e-05,-1.116861175052436e-05,3.268662068491241e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,17689,0.0003336639056215063,0.00033368375443387777,1.9848812371492386e-08,4.215394567931762e-08,4.215394567931762e-08,4.2153946664974105e-08,-2.2305133307825233e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,7702,0.007200371435222526,0.007165296468883753,-3.507496633877328e-05,-3.524827969705951e-05,-3.524827969705951e-05,-3.524822779511776e-05,1.7331335828623198e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,18857,0.0004888425319222733,0.0004881674273444029,-6.751045778704548e-07,-7.016622116262904e-07,-7.016622116262904e-07,-7.016717481262664e-07,2.6557633755835594e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,3236,0.014261466489794353,0.012847185833379626,-0.0014142806564147268,-0.001494527750702422,-0.001494527750702422,-0.0014945276042730405,8.024709428769514e-05,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,5099,0.0010846346364511799,0.0010785422152063497,-6.09242124483011e-06,-6.067857101395393e-06,-6.067857101395393e-06,-6.0678259639720745e-06,-2.4564143434716575e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,10315,0.0919925255390505,0.08080799574963748,-0.01118452978941302,-0.0118630959962741,-0.0118630959962741,-0.011863095738940998,0.0006785662068610806,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,10098,0.0006142776619526558,0.0006099500994120414,-4.327562540614393e-06,-4.328245535113776e-06,-4.328245535113776e-06,-4.328252187418349e-06,6.82994499383294e-10,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,5617,0.00048798286782888073,0.0004875261802226305,-4.566876062502283e-07,-4.3080257484386143e-07,-4.3080257484386143e-07,-4.3080659999151197e-07,-2.5885031406366865e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,17308,0.001512897084467113,0.00150552237755619,-7.374706910923123e-06,-7.47215007583446e-06,-7.47215007583446e-06,-7.472187934108743e-06,9.744316491133672e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,16643,0.002300127807150905,0.0022913283319212496,-8.799475229655414e-06,-8.779025151174019e-06,-8.779025151174019e-06,-8.779043194167134e-06,-2.0450078481394678e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,11354,0.002683140880738695,0.00265200926999872,-3.11316107399753e-05,-3.1368437727576484e-05,-3.1368437727576484e-05,-3.1368358272704535e-05,2.3682698760118392e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,14683,0.009133478025129683,0.009063576755579561,-6.990126955012249e-05,-7.0161786842714e-05,-7.0161786842714e-05,-7.016172695092874e-05,2.605172925915076e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,11156,0.0031931956376259523,0.003176108681752036,-1.7086955873916402e-05,-1.7213946780047593e-05,-1.7213946780047593e-05,-1.721383406168021e-05,1.2699090613119149e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,6225,0.0003861963268718682,0.0003859580004548964,-2.3832641697180091e-07,-2.0222601442354329e-07,-2.0222601442354329e-07,-2.022130627325231e-07,-3.610040254825763e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,18311,0.0014549944413981089,0.0014533876771262537,-1.6067642718551375e-06,-1.592266366564983e-06,-1.592266366564983e-06,-1.5922620990104355e-06,-1.4497905290154473e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,2827,0.28812952308605116,0.2699122205376625,-0.01821730254838866,-0.018633747727187913,-0.018633747727187913,-0.018633746362712332,0.0004164451787992546,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,13137,0.004329313485262295,0.004319211060646921,-1.0102424615373792e-05,-1.018512973519436e-05,-1.018512973519436e-05,-1.0185161051757903e-05,8.270511982056794e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,17628,0.0010544547403696924,0.0010376083373557776,-1.6846403013914824e-05,-1.7003002644303355e-05,-1.7003002644303355e-05,-1.7003021668133406e-05,1.5659963038853152e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,6125,0.0005641709406821368,0.0005629597362712957,-1.2112044108411038e-06,-1.188475138685255e-06,-1.188475138685255e-06,-1.1884657823499503e-06,-2.2729272155848873e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,17930,0.001958115511418631,0.0019283745108017076,-2.974100061692319e-05,-2.9860122279475806e-05,-2.9860122279475806e-05,-2.9860168117681088e-05,1.1912166255261474e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,19191,0.002213993400800973,0.002211853085706631,-2.140315094341979e-06,-2.1804966154722207e-06,-2.1804966154722207e-06,-2.180448629495494e-06,4.0181521130241736e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,8223,0.0007377937363344245,0.000735115272012384,-2.6784643220404422e-06,-2.7240403583114724e-06,-2.7240403583114724e-06,-2.7240243499047453e-06,4.5576036271030144e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,9627,0.0023473237718765936,0.002332921198103577,-1.4402573773016677e-05,-1.4490011573779909e-05,-1.4490011573779909e-05,-1.4489957967652837e-05,8.743780076323186e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,10783,0.0017651554371695966,0.0017554992712878934,-9.656165881703153e-06,-9.710310646562243e-06,-9.710310646562243e-06,-9.710316828513756e-06,5.414476485908983e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,21630,0.0010861595316479604,0.0010840775212273002,-2.08201042066025e-06,-2.0112575620240893e-06,-2.0112575620240893e-06,-2.0112697261573484e-06,-7.075285863616083e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,3485,0.0018553774716565388,0.0018515767248269792,-3.80074682955955e-06,-3.928185297496866e-06,-3.928185297496866e-06,-3.9281660499291485e-06,1.274384679373162e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,1684,0.001341321204866593,0.0013385642863189182,-2.7569185476747967e-06,-2.7889889506677456e-06,-2.7889889506677456e-06,-2.7889865620607044e-06,3.207040299294885e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,7580,0.002741102788907786,0.002733300478818516,-7.80231008927013e-06,-7.733252880376919e-06,-7.733252880376919e-06,-7.733247443852436e-06,-6.905720889321032e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,12727,0.0006641885459733506,0.0006626399845117703,-1.5485614615803325e-06,-1.5527463814767156e-06,-1.5527463814767156e-06,-1.552755285308398e-06,4.18491989638313e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,8776,0.00158746577896333,0.001576472888700664,-1.099289026266592e-05,-1.0969635187247766e-05,-1.0969635187247766e-05,-1.0969689392094534e-05,-2.3255075418153947e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,8823,0.0023393356435311334,0.0023343446664512157,-4.990977079917698e-06,-4.963012065765384e-06,-4.963012065765384e-06,-4.963057289969368e-06,-2.796501415231423e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,5771,0.0009606030071154237,0.000958042578228439,-2.560428886984713e-06,-2.552660570773417e-06,-2.552660570773417e-06,-2.552633293864408e-06,-7.768316211296182e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,18565,0.00253338636442398,0.0025265547155868266,-6.8316488371533875e-06,-7.024925769341308e-06,-7.024925769341308e-06,-7.0249153076390025e-06,1.9327693218792028e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,7329,0.0016882696654647589,0.0016782808330996584,-9.98883236510051e-06,-1.0054823021552733e-05,-1.0054823021552733e-05,-1.0054857432674618e-05,6.599065645222313e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,8098,0.0003678005887195468,0.0003673835550822938,-4.1703363725298283e-07,-3.890156523790539e-07,-3.890156523790539e-07,-3.890175386202095e-07,-2.8017984873928945e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,14557,0.0011565784855823342,0.001143395954083341,-1.3182531498993292e-05,-1.3311263453788912e-05,-1.3311263453788912e-05,-1.3311237251211502e-05,1.2873195479562039e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,16758,0.0021892227620507283,0.002169901136464129,-1.932162558659911e-05,-1.934878356079285e-05,-1.934878356079285e-05,-1.9348766364752594e-05,2.7157974193739036e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,14438,0.001787900662748143,0.001785421879806866,-2.4787829412771176e-06,-2.5276755676854533e-06,-2.5276755676854533e-06,-2.5276540539184328e-06,4.8892626408335744e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,3161,0.008889176067896187,0.008892801318628093,3.6252507319058797e-06,4.1995443321447745e-06,4.1995443321447745e-06,4.199684646372056e-06,-5.742936002388949e-07,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,4180,0.0034172967619573074,0.003412152310678114,-5.144451279193163e-06,-5.028357252196003e-06,-5.028357252196003e-06,-5.0283591659845614e-06,-1.1609402699715998e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,7171,0.0013365849348095558,0.0013199934910517186,-1.6591443757837162e-05,-1.6706138031986722e-05,-1.6706138031986722e-05,-1.67061114255624e-05,1.1469427414955989e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,17435,0.001906857784585251,0.0019033412439360593,-3.5165406491917146e-06,-3.474020198499322e-06,-3.474020198499322e-06,-3.474037068850611e-06,-4.2520450692392555e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,6391,0.0010120738200688113,0.0010015368898166344,-1.0536930252176948e-05,-1.0576551607581458e-05,-1.0576551607581458e-05,-1.0576593499753129e-05,3.9621355404510826e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,17787,0.0010831581894308329,0.0010796261582678806,-3.532031162952311e-06,-3.540198549392096e-06,-3.540198549392096e-06,-3.540190577317994e-06,8.167386439784847e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,10515,0.0011807430419139564,0.0011733454011846334,-7.3976407293230295e-06,-7.577369337793358e-06,-7.577369337793358e-06,-7.577398819717066e-06,1.7972860847032835e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,11748,0.0023318621873234706,0.0023176346827919287,-1.4227504531541882e-05,-1.4254860430922135e-05,-1.4254860430922135e-05,-1.4254890739193436e-05,2.735589938025358e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,17389,0.0010046444828428018,0.00100408899015747,-5.554926853317248e-07,-5.02439436317453e-07,-5.02439436317453e-07,-5.024326200067892e-07,-5.3053249014271865e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,10070,0.0007956888318100634,0.0007929128696559928,-2.7759621540706086e-06,-2.7774300309290653e-06,-2.7774300309290653e-06,-2.7774340717815098e-06,1.467876858456719e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,4792,0.0026411368550422294,0.002513717336114496,-0.0001274195189277334,-0.00013144110651531373,-0.00013144110651531373,-0.00013144114899282425,4.021587587580338e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,13386,0.0020851763159347074,0.002070049536996521,-1.5126778938186376e-05,-1.508611516152274e-05,-1.508611516152274e-05,-1.5086101132786679e-05,-4.0663776663636954e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,11178,0.5322149022225252,0.45433133612702176,-0.07788356609550345,-0.08246646582012829,-0.08246646582012829,-0.082466467340885,0.004582899724624834,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,20771,0.0006118250433549596,0.0006107332592364402,-1.0917841185194028e-06,-1.0251771068269931e-06,-1.0251771068269931e-06,-1.0251873568418472e-06,-6.660701169240967e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,21299,0.0009196883402182722,0.0009169104268949013,-2.7779133233708482e-06,-2.8754915946752085e-06,-2.8754915946752085e-06,-2.8754880692377753e-06,9.75782713043603e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,2908,0.0004703355225501582,0.00046966036946590367,-6.751530842545313e-07,-6.556720616193647e-07,-6.556720616193647e-07,-6.556644691165105e-07,-1.948102263516657e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,17068,0.0005539172367813687,0.0005536987834299604,-2.184533514083516e-07,-2.620284589243756e-07,-2.620284589243756e-07,-2.6203022883361336e-07,4.357510751602402e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,12230,0.0034878070000559096,0.0034849543978149695,-2.8526022409400796e-06,-2.8324040576011443e-06,-2.8324040576011443e-06,-2.8324299930424e-06,-2.0198183338935266e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,19068,0.0145587504375726,0.014533921300123135,-2.482913744946552e-05,-2.486570792384617e-05,-2.486570792384617e-05,-2.486573568858234e-05,3.657047438064987e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,16823,0.0026793645423216126,0.0026597369772692523,-1.9627565052360296e-05,-1.9698963178784523e-05,-1.9698963178784523e-05,-1.969899458721868e-05,7.139812642422634e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,2515,0.001461081012773017,0.0014580258187682678,-3.055194004749186e-06,-3.0128725681912092e-06,-3.0128725681912092e-06,-3.012884288962251e-06,-4.232143655797686e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,1057,0.0018651671707630157,0.0018625296846342583,-2.6374861287574696e-06,-2.537315207769433e-06,-2.537315207769433e-06,-2.5373326957993445e-06,-1.001709209880367e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,13170,0.00032054145776783116,0.0003211173255598017,5.758677919705528e-07,5.724591636767642e-07,5.724591636767642e-07,5.724511735053636e-07,3.4086282937886147e-09,True,False,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,20011,0.000506431618608379,0.000506193454687794,-2.3816392058506608e-07,-2.5347311916746423e-07,-2.5347311916746423e-07,-2.534724712305417e-07,1.5309198582398148e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,4087,0.0007171708178551246,0.0007160802560974844,-1.09056175764022e-06,-1.1112524799523017e-06,-1.1112524799523017e-06,-1.1112584504143474e-06,2.0690722312081753e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,6438,0.0005954864803546419,0.0005949501864961348,-5.362938585070634e-07,-5.126791175154768e-07,-5.126791175154768e-07,-5.126688713357554e-07,-2.361474099158661e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,8334,0.003139111504424363,0.0031264170926685133,-1.2694411755849629e-05,-1.277079008740455e-05,-1.277079008740455e-05,-1.2770708332622013e-05,7.637833155492102e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Middle,H,5,20902,0.0004537350663061564,0.0004561775288796828,2.442462573526427e-06,2.4396015044515997e-06,2.4396015044515997e-06,2.439603518619495e-06,2.861069074827447e-09,True,False,six_context_train_request_mean_not_canonical_RS,0
