phase,arm,unit,K,endpoint,locality_denominator,locality_numerator,rephrase_accuracy_denominator,rephrase_accuracy_numerator,rephrase_strict_accuracy_denominator,rephrase_strict_accuracy_numerator,rephrase_strict_success_denominator,rephrase_strict_success_numerator,rephrase_success_denominator,rephrase_success_numerator,rephrase_target_new_nll_mean,rephrase_target_true_nll_mean,rewrite_accuracy_denominator,rewrite_accuracy_numerator,rewrite_success_denominator,rewrite_success_numerator,rewrite_target_new_nll_mean,rewrite_target_true_nll_mean,endpoint_identity_sha256
2,c3,9,2,pre_writer_W,1000,888,200,2,100,0,100,8,200,29,8.589995708465576,5.006059534065425,100,1,100,19,7.997234216928482,4.589684164086357,99b8052286a9685191724782751b7a229e67ae8bbed75ffd2ac27f542fdcfbe2
2,c3,9,3,accepted_z,1000,888,200,72,100,21,100,85,200,183,3.004843091680668,7.7191563910245895,100,50,100,97,1.6001644699717872,7.622297172546387,aef4615bb1b2953448eb8890e5bcb1f9284f5806cb63a7f674f0989705cebaf9
2,c3,9,3,post_writer_W,1000,887,200,56,100,14,100,77,200,173,3.438771144663915,7.1014317174255845,100,51,100,97,1.5962001619418151,7.61098863363266,7f4f16353bb920dc9d8dc6b3fd88c60b4dab6a3702bda53042c71deb8b5adc89
2,c3,9,3,pre_writer_W,1000,888,200,13,100,2,100,39,200,94,6.100198924541473,5.483340021073818,100,12,100,61,4.274344307333231,5.216348981112242,111d4d04708ee1f238e42e17b04594d46ae8cbe9ff30a96e117f8374388fff4c
2,c3,9,4,accepted_z,1000,887,200,113,100,40,100,97,200,197,1.9646313620405271,8.651514908075333,100,88,100,100,0.5737482636398635,9.119104750156403,55393c85ad05d0ed052b2d22317c4fbfee4a834b81daf512b6d4a398b8b44ae3
2,c3,9,4,post_writer_W,1000,886,200,98,100,31,100,89,200,188,2.4499767824192533,7.771260797083378,100,89,100,100,0.599021027602721,9.096011850833893,f7316a705c13faed015f50e7283c8efc61d149713becd15f169db88cd5ecd75c
2,c3,9,4,pre_writer_W,1000,887,200,56,100,14,100,77,200,173,3.438771144663915,7.1014317174255845,100,51,100,97,1.5962001619418151,7.61098863363266,7f4f16353bb920dc9d8dc6b3fd88c60b4dab6a3702bda53042c71deb8b5adc89
2,c3,9,5,accepted_z,1000,886,200,132,100,52,100,99,200,199,1.5405642896762584,9.200095171928405,100,93,100,100,0.22201843617018313,10.091016674041748,8ecd9613b9bd83b970afadfe752503126e19479b788a663c1d2ac7e845589850
2,c3,9,5,post_writer_W,1000,887,200,112,100,38,100,88,200,186,2.131262315175263,8.08928217202425,100,94,100,100,0.24373994858702644,10.0293292927742,0376bd27b87f4d3d67936af389fb760f314a5c076d6624413c64368292e75825
2,c3,9,5,pre_writer_W,1000,886,200,98,100,31,100,89,200,188,2.4499767824192533,7.771260797083378,100,89,100,100,0.599021027602721,9.096011850833893,f7316a705c13faed015f50e7283c8efc61d149713becd15f169db88cd5ecd75c
2,c3,9,6,accepted_z,1000,887,200,139,100,57,100,100,200,200,1.4301770016085356,9.648658812046051,100,98,100,100,0.12753108408884145,10.886036028862,fe432ba3272c2c504254e6baa9e6815f1d93a1f44a9dfe39683aecb1c56214af
2,c3,9,6,post_writer_W,1000,883,200,120,100,42,100,89,200,188,1.9749049298348837,8.40848324894905,100,98,100,100,0.14415893087047152,10.902529780864716,9f66729698815923b77a77201c67ed9f607ce97f47eb36096e63ce9b928235f3
2,c3,9,6,pre_writer_W,1000,887,200,112,100,38,100,88,200,186,2.131262315175263,8.08928217202425,100,94,100,100,0.24373994858702644,10.0293292927742,0376bd27b87f4d3d67936af389fb760f314a5c076d6624413c64368292e75825
2,c3,9,7,accepted_z,1000,883,200,141,100,58,100,100,200,200,1.3503985238738823,9.739402251243591,100,99,100,100,0.0732462983566802,11.086772184371949,4b7f83f0b05dc807958baae0457678608185ce610821dcab98f247f4cbc12f0f
2,c3,9,7,post_writer_W,1000,884,200,123,100,43,100,87,200,186,1.9059711701970081,8.44316018909216,100,98,100,100,0.09274452035082505,11.073509097099304,9b389ab2e7d77b7b5ea7b178db8f9705410a7c5c412da126690640d36929f7da
2,c3,9,7,pre_writer_W,1000,883,200,120,100,42,100,89,200,188,1.9749049298348837,8.40848324894905,100,98,100,100,0.14415893087047152,10.902529780864716,9f66729698815923b77a77201c67ed9f607ce97f47eb36096e63ce9b928235f3
2,c3,9,8,accepted_z,1000,884,200,142,100,58,100,99,200,199,1.2849033155292273,10.0124465072155,100,98,100,100,0.07175684399087913,11.555494780540466,03e3407c42792c36e1f4700b38fc513d08a810ada12bd0fa63170ef325c20d62
2,c3,9,8,post_writer_W,1000,884,200,127,100,46,100,88,200,188,1.8294011699559634,8.625073643028736,100,98,100,100,0.07982191304326988,11.555310578346253,c7af75f070b218645e4e074d77676c967c016e7721f9a791c18f989802e38273
2,c3,9,8,pre_writer_W,1000,884,200,123,100,43,100,87,200,186,1.9059711701970081,8.44316018909216,100,98,100,100,0.09274452035082505,11.073509097099304,9b389ab2e7d77b7b5ea7b178db8f9705410a7c5c412da126690640d36929f7da
2,c3,10,1,accepted_z,1000,913,200,2,100,0,100,10,200,27,9.07676403939724,4.904490029998124,100,0,100,16,8.903103575706481,4.5592460519075395,7de94c64d94090271bc06f8c24923a8e1d3bed589c28e9a1f7743dc71a84aecf
2,c3,10,1,post_writer_W,1000,904,200,2,100,0,100,10,200,26,9.072575997710228,4.9555591012910005,100,0,100,16,8.483890478610993,4.5568447576463225,d53fedba44799620caf309b72dd29b8aa88b6d0d85509ce77830833d0fd0d9a8
2,c3,10,1,pre_writer_W,1000,913,200,1,100,0,100,7,200,18,10.73110985159874,4.728027114500292,100,0,100,9,11.818487026691436,4.696103997370228,62de97bb6601a42b8edee0555a8539e8fb7c36dd7c3ece1112a1be56ed6cfe20
2,c3,10,2,accepted_z,1000,904,200,14,100,2,100,32,200,83,6.389935905560851,5.471031325384974,100,8,100,50,5.225911919176578,5.069223014116287,2fd9c99ae38728b17354f5bc409f7f435e83cbb137862a690d4b9958131ccf48
2,c3,10,2,post_writer_W,1000,901,200,7,100,0,100,22,200,67,6.814050464481116,5.327521400619299,100,10,100,56,5.04568061709404,5.133172552585602,fcfeb59bb3d7f3044ac60477d5bff2ab2ae3a78d7fc880f1430805b2f1b2e7ad
2,c3,10,2,pre_writer_W,1000,904,200,2,100,0,100,10,200,26,9.072575997710228,4.9555591012910005,100,0,100,16,8.483890478610993,4.5568447576463225,d53fedba44799620caf309b72dd29b8aa88b6d0d85509ce77830833d0fd0d9a8
2,c3,10,3,accepted_z,1000,901,200,61,100,17,100,81,200,174,3.317076498353854,7.240811414271593,100,51,100,97,1.9042289179377259,7.4209718668460845,af41c54761be99dde3f8dab89eedc1d19536baf6816c75d02060f85b5f25d1d2
2,c3,10,3,post_writer_W,1000,897,200,48,100,11,100,65,200,153,3.854695628331974,6.618954979926348,100,53,100,96,1.8653139690309763,7.41403243303299,9507be2d89f019b966376f435be7f2ef37155e837975cc481314be39ca6e2ecc
2,c3,10,3,pre_writer_W,1000,901,200,7,100,0,100,22,200,67,6.814050464481116,5.327521400619299,100,10,100,56,5.04568061709404,5.133172552585602,fcfeb59bb3d7f3044ac60477d5bff2ab2ae3a78d7fc880f1430805b2f1b2e7ad
2,c3,10,4,accepted_z,1000,897,200,96,100,33,100,92,200,188,2.2324435337720208,8.01680037856102,100,82,100,97,0.7449990885215811,8.514085079431533,35a078b8267826db6b966edcc8507f128a21a675c33e263e11d57c204cd8372b
2,c3,10,4,post_writer_W,1000,894,200,82,100,24,100,80,200,172,2.8650770555529745,7.178762868046761,100,83,100,97,0.7325601000362076,8.479403483867646,635f77b595a212ec48b81e30cef865fdbb8ca9d772a83b80627d639765e58538
2,c3,10,4,pre_writer_W,1000,897,200,48,100,11,100,65,200,153,3.854695628331974,6.618954979926348,100,53,100,96,1.8653139690309763,7.41403243303299,9507be2d89f019b966376f435be7f2ef37155e837975cc481314be39ca6e2ecc
2,c3,10,5,accepted_z,1000,894,200,124,100,48,100,93,200,190,1.8050591680774233,8.41262088984251,100,98,100,99,0.25173285107477567,9.272832962274551,304247fcbe94060d983c3a788bd5f8912ce81741dcd241ac29d4a08dfbc7dfd6
2,c3,10,5,post_writer_W,1000,897,200,102,100,36,100,85,200,178,2.469707332877442,7.464773748517036,100,98,100,99,0.25117266287095846,9.257333052754403,ca6b3e7a1710cb000f6f6ad70f909e5b4cd5726e98c6fff67cffa07fe4ae0d3b
2,c3,10,5,pre_writer_W,1000,894,200,82,100,24,100,80,200,172,2.8650770555529745,7.178762868046761,100,83,100,97,0.7325601000362076,8.479403483867646,635f77b595a212ec48b81e30cef865fdbb8ca9d772a83b80627d639765e58538
2,c3,10,6,accepted_z,1000,897,200,130,100,51,100,94,200,191,1.5719456039372017,9.102311460673809,100,100,100,100,0.07542997246258892,10.431785688400268,026e1738854f532e156a2b8fdcbf3996f80b988a630a3803956f436109b73ba6
2,c3,10,6,post_writer_W,1000,902,200,117,100,46,100,87,200,182,2.209878013515845,7.931148034036159,100,100,100,100,0.07414555376511998,10.399530820846557,b4cd3abb78693037e3e8955e0e8b2592f2c173bfdc8a4e4ed13219e80630d0b7
2,c3,10,6,pre_writer_W,1000,897,200,102,100,36,100,85,200,178,2.469707332877442,7.464773748517036,100,98,100,99,0.25117266287095846,9.257333052754403,ca6b3e7a1710cb000f6f6ad70f909e5b4cd5726e98c6fff67cffa07fe4ae0d3b
2,c3,10,7,accepted_z,1000,902,200,138,100,56,100,95,200,194,1.401388484162162,9.593370590806007,100,100,100,100,0.034828216126770714,11.37037227153778,fed7acc89f9e3dd17d67f037b4b96ccfdc4aa9b12b4b13d2dd14f900f39beb56
2,c3,10,7,post_writer_W,1000,900,200,124,100,48,100,89,200,186,2.021638995283283,8.290117598474026,100,100,100,100,0.03423843941098312,11.367964110374452,d27b9af25ea37862eb5ae5751f9d5ea3028cff082d7d7324748bbc5c5a8fbb53
2,c3,10,7,pre_writer_W,1000,902,200,117,100,46,100,87,200,182,2.209878013515845,7.931148034036159,100,100,100,100,0.07414555376511998,10.399530820846557,b4cd3abb78693037e3e8955e0e8b2592f2c173bfdc8a4e4ed13219e80630d0b7
2,c3,10,8,accepted_z,1000,900,200,138,100,56,100,95,200,194,1.3677224841158022,9.725224968194961,100,100,100,100,0.02721248142392142,11.619483885765076,db9a03e6f9540e7c665a7b7fea678d8ca5d6ec950f051bcfc27437bbe9455430
2,c3,10,8,post_writer_W,1000,901,200,125,100,48,100,89,200,186,1.9851625940599478,8.362019855976104,100,100,100,100,0.02702629435079871,11.617723145484923,20480910990befc3cd4612cb39fe8ce90a336a42f55440b66b5279a04a142c3c
2,c3,10,8,pre_writer_W,1000,900,200,124,100,48,100,89,200,186,2.021638995283283,8.290117598474026,100,100,100,100,0.03423843941098312,11.367964110374452,d27b9af25ea37862eb5ae5751f9d5ea3028cff082d7d7324748bbc5c5a8fbb53
