cohort,view,start_batch,end_batch,age_batches,metric_tag,anchor_is_arrival_current,joint_margin_definition,rows,requests,n11,n10,n01,n00,start_success,end_success,loss_numerator,loss_denominator,gain_numerator,gain_denominator,net_success_delta,margin_delta_mean,strict_start,strict_end,strict_lost,strict_gained,token_correct_start,token_correct_end,token_denominator_start,token_denominator_end
age,interval_target_conflict_free,3,80,77.0,RS,True,paired_target_mean_NLL,98,98,98,0,0,0,98,98,0,98,0,0,0,-2.532663062970957,98,93,5,0,100,94,100,100
age,interval_target_conflict_free,3,80,77.0,PS,True,paired_target_mean_NLL,196,98,183,4,3,6,187,186,4,187,3,9,-1,-0.651741005162189,120,123,19,22,124,126,200,200
age,interval_target_conflict_free,3,80,77.0,NS,True,paired_target_mean_NLL,980,98,585,265,28,102,850,613,265,850,28,130,-237,-3.525083773330624,164,73,115,24,194,101,1010,1010
age,interval_target_conflict_free,3,80,77.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,87,3,2,6,90,89,3,90,2,8,-1,-1.0245484236838078,44,45,9,10,224,220,300,300
age,separate_active_version,3,80,77.0,RS,True,paired_target_mean_NLL,97,97,97,0,0,0,97,97,0,97,0,0,0,-2.510764013175353,97,92,5,0,99,93,99,99
age,separate_active_version,3,80,77.0,PS,True,paired_target_mean_NLL,194,97,181,4,3,6,185,184,4,185,3,9,-1,-0.6802569878021404,120,121,19,20,124,124,198,198
age,separate_active_version,3,80,77.0,NS,True,paired_target_mean_NLL,970,97,583,257,28,102,840,611,257,840,28,130,-229,-3.5119155056527385,162,72,114,24,192,100,1000,1000
age,separate_active_version,3,80,77.0,RP_JOINT,True,minimum RS/PS safety margin,97,97,86,3,2,6,89,88,3,89,2,8,-1,-1.0619799318062093,44,44,9,9,223,217,297,297
age,original_all_case,4,80,76.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-3.088107278743173,100,94,6,0,101,95,101,101
age,original_all_case,4,80,76.0,PS,True,paired_target_mean_NLL,200,100,184,13,2,1,197,186,13,197,2,3,-11,-1.855385398065846,149,130,24,5,151,132,202,202
age,original_all_case,4,80,76.0,NS,True,paired_target_mean_NLL,1000,100,561,246,37,156,807,598,246,807,37,193,-209,-3.1684200646531244,188,91,133,36,188,91,1000,1000
age,original_all_case,4,80,76.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,86,11,2,1,97,88,11,97,2,3,-9,-2.0353110050212124,56,46,13,3,252,227,303,303
age,interval_target_conflict_free,4,80,76.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-2.788807863433609,96,92,4,0,97,93,97,97
age,interval_target_conflict_free,4,80,76.0,PS,True,paired_target_mean_NLL,192,96,178,11,2,1,189,180,11,189,2,3,-9,-1.6594793980229952,144,128,21,5,146,130,194,194
age,interval_target_conflict_free,4,80,76.0,NS,True,paired_target_mean_NLL,960,96,534,242,35,149,776,569,242,776,35,184,-207,-3.2327183215208,188,91,133,36,188,91,960,960
age,interval_target_conflict_free,4,80,76.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,84,9,2,1,93,86,9,93,2,3,-7,-1.782220939076069,54,45,12,3,243,223,291,291
age,separate_active_version,4,80,76.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-2.788807863433609,96,92,4,0,97,93,97,97
age,separate_active_version,4,80,76.0,PS,True,paired_target_mean_NLL,192,96,178,11,2,1,189,180,11,189,2,3,-9,-1.6594793980229952,144,128,21,5,146,130,194,194
age,separate_active_version,4,80,76.0,NS,True,paired_target_mean_NLL,960,96,534,242,35,149,776,569,242,776,35,184,-207,-3.2327183215208,188,91,133,36,188,91,960,960
age,separate_active_version,4,80,76.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,84,9,2,1,93,86,9,93,2,3,-7,-1.782220939076069,54,45,12,3,243,223,291,291
age,original_all_case,5,80,75.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-3.06842560555353,100,93,7,0,101,94,101,101
age,original_all_case,5,80,75.0,PS,True,paired_target_mean_NLL,200,100,189,5,2,4,194,191,5,194,2,6,-3,-0.9625857723061928,125,116,23,14,127,118,202,202
age,original_all_case,5,80,75.0,NS,True,paired_target_mean_NLL,1000,100,602,254,33,111,856,635,254,856,33,144,-221,-3.5783240236210405,243,80,195,32,243,80,1000,1000
age,original_all_case,5,80,75.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,92,3,1,4,95,93,3,95,1,5,-2,-0.9073620512452908,47,41,13,7,228,212,303,303
age,interval_target_conflict_free,5,80,75.0,RS,True,paired_target_mean_NLL,98,98,97,1,0,0,98,97,1,98,0,0,-1,-2.9653054738417044,98,93,5,0,99,94,99,99
age,interval_target_conflict_free,5,80,75.0,PS,True,paired_target_mean_NLL,196,98,186,4,2,4,190,188,4,190,2,6,-2,-0.9359245880255096,124,116,22,14,126,118,198,198
age,interval_target_conflict_free,5,80,75.0,NS,True,paired_target_mean_NLL,980,98,593,247,31,109,840,624,247,840,31,140,-216,-3.6502607094911546,243,77,195,29,243,77,980,980
age,interval_target_conflict_free,5,80,75.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,91,2,1,4,93,92,2,93,1,5,-1,-0.9309328042697732,47,41,13,7,225,212,297,297
age,separate_active_version,5,80,75.0,RS,True,paired_target_mean_NLL,98,98,97,1,0,0,98,97,1,98,0,0,-1,-2.9653054738417044,98,93,5,0,99,94,99,99
age,separate_active_version,5,80,75.0,PS,True,paired_target_mean_NLL,196,98,186,4,2,4,190,188,4,190,2,6,-2,-0.9359245880255096,124,116,22,14,126,118,198,198
age,separate_active_version,5,80,75.0,NS,True,paired_target_mean_NLL,980,98,593,247,31,109,840,624,247,840,31,140,-216,-3.6502607094911546,243,77,195,29,243,77,980,980
age,separate_active_version,5,80,75.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,91,2,1,4,93,92,2,93,1,5,-1,-0.9309328042697732,47,41,13,7,225,212,297,297
age,original_all_case,6,80,74.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-2.841913502237221,100,96,4,0,104,100,104,104
age,original_all_case,6,80,74.0,PS,True,paired_target_mean_NLL,200,100,187,7,2,4,194,189,7,194,2,6,-5,-1.233837455789908,114,108,18,12,121,114,208,208
age,original_all_case,6,80,74.0,NS,True,paired_target_mean_NLL,1000,100,606,199,44,151,805,650,199,805,44,195,-155,-2.7685718101423697,157,57,120,20,177,75,1020,1020
age,original_all_case,6,80,74.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,89,6,1,4,95,90,6,95,1,5,-5,-1.2531361079600174,40,33,11,4,225,214,312,312
age,interval_target_conflict_free,6,80,74.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-2.6972379358812,96,95,1,0,100,99,100,100
age,interval_target_conflict_free,6,80,74.0,PS,True,paired_target_mean_NLL,192,96,180,7,2,3,187,182,7,187,2,5,-5,-1.133293652183056,109,107,14,12,116,113,200,200
age,interval_target_conflict_free,6,80,74.0,NS,True,paired_target_mean_NLL,960,96,586,191,41,142,777,627,191,777,41,183,-150,-2.7740695100871866,150,56,114,20,170,74,980,980
age,interval_target_conflict_free,6,80,74.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,86,6,1,3,92,87,6,92,1,4,-5,-1.2197637150153848,39,33,10,4,216,212,300,300
age,separate_active_version,6,80,74.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-2.6972379358812,96,95,1,0,100,99,100,100
age,separate_active_version,6,80,74.0,PS,True,paired_target_mean_NLL,192,96,180,7,2,3,187,182,7,187,2,5,-5,-1.133293652183056,109,107,14,12,116,113,200,200
age,separate_active_version,6,80,74.0,NS,True,paired_target_mean_NLL,960,96,586,191,41,142,777,627,191,777,41,183,-150,-2.7740695100871866,150,56,114,20,170,74,980,980
age,separate_active_version,6,80,74.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,86,6,1,3,92,87,6,92,1,4,-5,-1.2197637150153848,39,33,10,4,216,212,300,300
age,original_all_case,7,80,73.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-2.4942759451318124,100,94,6,0,101,95,101,101
age,original_all_case,7,80,73.0,PS,True,paired_target_mean_NLL,200,100,191,4,1,4,195,192,4,195,1,5,-3,-0.8612645760420855,144,137,15,8,146,139,202,202
age,original_all_case,7,80,73.0,NS,True,paired_target_mean_NLL,1000,100,637,219,28,116,856,665,219,856,28,144,-191,-3.030732489339353,242,112,163,33,252,119,1010,1010
age,original_all_case,7,80,73.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,93,3,1,3,96,94,3,96,1,4,-2,-0.8050729315308854,57,53,8,4,247,234,303,303
age,interval_target_conflict_free,7,80,73.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-2.273208006009402,96,93,3,0,97,94,97,97
age,interval_target_conflict_free,7,80,73.0,PS,True,paired_target_mean_NLL,192,96,186,3,1,2,189,187,3,189,1,3,-2,-0.7990541293072511,142,137,13,8,144,139,194,194
age,interval_target_conflict_free,7,80,73.0,NS,True,paired_target_mean_NLL,960,96,614,213,22,111,827,636,213,827,22,133,-191,-3.1124429548085724,238,110,159,31,248,117,970,970
age,interval_target_conflict_free,7,80,73.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,91,2,1,2,93,92,2,93,1,3,-1,-0.7137037595142223,57,53,8,4,241,233,291,291
age,separate_active_version,7,80,73.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-2.273208006009402,96,93,3,0,97,94,97,97
age,separate_active_version,7,80,73.0,PS,True,paired_target_mean_NLL,192,96,186,3,1,2,189,187,3,189,1,3,-2,-0.7990541293072511,142,137,13,8,144,139,194,194
age,separate_active_version,7,80,73.0,NS,True,paired_target_mean_NLL,960,96,614,213,22,111,827,636,213,827,22,133,-191,-3.1124429548085724,238,110,159,31,248,117,970,970
age,separate_active_version,7,80,73.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,91,2,1,2,93,92,2,93,1,3,-1,-0.7137037595142223,57,53,8,4,241,233,291,291
age,original_all_case,8,80,72.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-3.233648284123737,100,96,4,0,102,98,102,102
age,original_all_case,8,80,72.0,PS,True,paired_target_mean_NLL,200,100,191,6,0,3,197,191,6,197,0,3,-6,-1.3495706848533882,134,123,18,7,138,127,204,204
age,original_all_case,8,80,72.0,NS,True,paired_target_mean_NLL,1000,100,643,192,45,120,835,688,192,835,45,165,-147,-2.3211737687629648,209,104,134,29,209,104,1000,1000
age,original_all_case,8,80,72.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,92,6,0,2,98,92,6,98,0,2,-6,-1.4403604801662733,49,44,9,4,240,225,306,306
age,interval_target_conflict_free,8,80,72.0,RS,True,paired_target_mean_NLL,98,98,97,1,0,0,98,97,1,98,0,0,-1,-3.1860495746720088,98,95,3,0,100,97,100,100
age,interval_target_conflict_free,8,80,72.0,PS,True,paired_target_mean_NLL,196,98,188,5,0,3,193,188,5,193,0,3,-5,-1.3453619946663005,133,122,17,6,137,126,200,200
age,interval_target_conflict_free,8,80,72.0,NS,True,paired_target_mean_NLL,980,98,634,186,42,118,820,676,186,820,42,160,-144,-2.360176571782165,209,103,134,28,209,103,980,980
age,interval_target_conflict_free,8,80,72.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,91,5,0,2,96,91,5,96,0,2,-5,-1.4377003113599018,49,44,9,4,237,223,300,300
age,separate_active_version,8,80,72.0,RS,True,paired_target_mean_NLL,98,98,97,1,0,0,98,97,1,98,0,0,-1,-3.1860495746720088,98,95,3,0,100,97,100,100
age,separate_active_version,8,80,72.0,PS,True,paired_target_mean_NLL,196,98,188,5,0,3,193,188,5,193,0,3,-5,-1.3453619946663005,133,122,17,6,137,126,200,200
age,separate_active_version,8,80,72.0,NS,True,paired_target_mean_NLL,980,98,634,186,42,118,820,676,186,820,42,160,-144,-2.360176571782165,209,103,134,28,209,103,980,980
age,separate_active_version,8,80,72.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,91,5,0,2,96,91,5,96,0,2,-5,-1.4377003113599018,49,44,9,4,237,223,300,300
age,original_all_case,9,80,71.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-3.140141961197441,100,93,7,0,100,93,100,100
age,original_all_case,9,80,71.0,PS,True,paired_target_mean_NLL,200,100,188,5,2,5,193,190,5,193,2,7,-3,-1.2470356452948546,143,137,18,12,143,137,200,200
age,original_all_case,9,80,71.0,NS,True,paired_target_mean_NLL,1000,100,586,214,45,155,800,631,214,800,45,200,-169,-2.6243850047469897,205,88,145,28,215,95,1010,1010
age,original_all_case,9,80,71.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,4,1,4,95,92,4,95,1,5,-3,-1.1630119399615797,54,50,13,9,243,230,300,300
age,interval_target_conflict_free,9,80,71.0,RS,True,paired_target_mean_NLL,95,95,95,0,0,0,95,95,0,95,0,0,0,-2.785914696230228,95,90,5,0,95,90,95,95
age,interval_target_conflict_free,9,80,71.0,PS,True,paired_target_mean_NLL,190,95,181,3,2,4,184,183,3,184,2,6,-1,-1.0395079583830682,138,135,15,12,138,135,190,190
age,interval_target_conflict_free,9,80,71.0,NS,True,paired_target_mean_NLL,950,95,558,209,40,143,767,598,209,767,40,183,-169,-2.7193803023539886,202,85,144,27,212,92,960,960
age,interval_target_conflict_free,9,80,71.0,RP_JOINT,True,minimum RS/PS safety margin,95,95,88,3,1,3,91,89,3,91,1,4,-2,-0.9617757815359111,52,50,11,9,233,225,285,285
age,separate_active_version,9,80,71.0,RS,True,paired_target_mean_NLL,95,95,95,0,0,0,95,95,0,95,0,0,0,-2.785914696230228,95,90,5,0,95,90,95,95
age,separate_active_version,9,80,71.0,PS,True,paired_target_mean_NLL,190,95,181,3,2,4,184,183,3,184,2,6,-1,-1.0395079583830682,138,135,15,12,138,135,190,190
age,separate_active_version,9,80,71.0,NS,True,paired_target_mean_NLL,950,95,558,209,40,143,767,598,209,767,40,183,-169,-2.7193803023539886,202,85,144,27,212,92,960,960
age,separate_active_version,9,80,71.0,RP_JOINT,True,minimum RS/PS safety margin,95,95,88,3,1,3,91,89,3,91,1,4,-2,-0.9617757815359111,52,50,11,9,233,225,285,285
age,original_all_case,10,80,70.0,RS,True,paired_target_mean_NLL,100,100,99,0,0,1,99,99,0,99,0,1,0,-2.330615352498753,99,98,1,0,100,99,101,101
age,original_all_case,10,80,70.0,PS,True,paired_target_mean_NLL,200,100,188,8,1,3,196,189,8,196,1,4,-7,-0.9472395697748288,138,130,16,8,140,132,202,202
age,original_all_case,10,80,70.0,NS,True,paired_target_mean_NLL,1000,100,607,204,28,161,811,635,204,811,28,189,-176,-2.404111425334122,193,107,117,31,193,107,1000,1000
age,original_all_case,10,80,70.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,6,1,2,97,92,6,97,1,3,-5,-0.8785105940594804,53,48,10,5,240,231,303,303
age,interval_target_conflict_free,10,80,70.0,RS,True,paired_target_mean_NLL,98,98,97,0,0,1,97,97,0,97,0,1,0,-2.2384685764881933,97,97,0,0,98,98,99,99
age,interval_target_conflict_free,10,80,70.0,PS,True,paired_target_mean_NLL,196,98,185,7,1,3,192,186,7,192,1,4,-6,-0.835049468848132,135,130,13,8,137,132,198,198
age,interval_target_conflict_free,10,80,70.0,NS,True,paired_target_mean_NLL,980,98,594,202,26,158,796,620,202,796,26,184,-176,-2.4342868091438765,192,107,116,31,192,107,980,980
age,interval_target_conflict_free,10,80,70.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,90,5,1,2,95,91,5,95,1,3,-4,-0.7710710751660149,52,48,9,5,235,230,297,297
age,separate_active_version,10,80,70.0,RS,True,paired_target_mean_NLL,98,98,97,0,0,1,97,97,0,97,0,1,0,-2.2384685764881933,97,97,0,0,98,98,99,99
age,separate_active_version,10,80,70.0,PS,True,paired_target_mean_NLL,196,98,185,7,1,3,192,186,7,192,1,4,-6,-0.835049468848132,135,130,13,8,137,132,198,198
age,separate_active_version,10,80,70.0,NS,True,paired_target_mean_NLL,980,98,594,202,26,158,796,620,202,796,26,184,-176,-2.4342868091438765,192,107,116,31,192,107,980,980
age,separate_active_version,10,80,70.0,RP_JOINT,True,minimum RS/PS safety margin,98,98,90,5,1,2,95,91,5,95,1,3,-4,-0.7710710751660149,52,48,9,5,235,230,297,297
age,original_all_case,11,80,69.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-2.5370729617412877,100,92,8,0,101,93,101,101
age,original_all_case,11,80,69.0,PS,True,paired_target_mean_NLL,200,100,190,5,1,4,195,191,5,195,1,5,-4,-1.0846588741333107,138,118,27,7,140,120,202,202
age,original_all_case,11,80,69.0,NS,True,paired_target_mean_NLL,1000,100,593,220,37,150,813,630,220,813,37,187,-183,-2.317582255360554,190,99,131,40,220,127,1030,1030
age,original_all_case,11,80,69.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,91,4,1,4,95,92,4,95,1,5,-3,-0.9750654169672636,55,41,18,4,241,213,303,303
age,interval_target_conflict_free,11,80,69.0,RS,True,paired_target_mean_NLL,93,93,93,0,0,0,93,93,0,93,0,0,0,-2.099491671886172,93,89,4,0,94,90,94,94
age,interval_target_conflict_free,11,80,69.0,PS,True,paired_target_mean_NLL,186,93,178,4,1,3,182,179,4,182,1,4,-3,-0.9154721125268744,129,116,20,7,131,118,188,188
age,interval_target_conflict_free,11,80,69.0,NS,True,paired_target_mean_NLL,930,93,554,209,25,142,763,579,209,763,25,167,-184,-2.512157365218461,188,97,129,38,218,125,960,960
age,interval_target_conflict_free,11,80,69.0,RP_JOINT,True,minimum RS/PS safety margin,93,93,86,3,1,3,89,87,3,89,1,4,-2,-0.8751495581217891,52,41,15,4,225,208,282,282
age,separate_active_version,11,80,69.0,RS,True,paired_target_mean_NLL,93,93,93,0,0,0,93,93,0,93,0,0,0,-2.099491671886172,93,89,4,0,94,90,94,94
age,separate_active_version,11,80,69.0,PS,True,paired_target_mean_NLL,186,93,178,4,1,3,182,179,4,182,1,4,-3,-0.9154721125268744,129,116,20,7,131,118,188,188
age,separate_active_version,11,80,69.0,NS,True,paired_target_mean_NLL,930,93,554,209,25,142,763,579,209,763,25,167,-184,-2.512157365218461,188,97,129,38,218,125,960,960
age,separate_active_version,11,80,69.0,RP_JOINT,True,minimum RS/PS safety margin,93,93,86,3,1,3,89,87,3,89,1,4,-2,-0.8751495581217891,52,41,15,4,225,208,282,282
age,original_all_case,12,80,68.0,RS,True,paired_target_mean_NLL,100,100,99,1,0,0,100,99,1,100,0,0,-1,-2.797313896496089,99,95,5,1,103,99,104,104
age,original_all_case,12,80,68.0,PS,True,paired_target_mean_NLL,200,100,184,8,7,1,192,191,8,192,7,8,-1,-1.1323500495096233,144,136,19,11,152,143,208,208
age,original_all_case,12,80,68.0,NS,True,paired_target_mean_NLL,1000,100,680,145,29,146,825,709,145,825,29,175,-116,-2.087017922645871,200,94,133,27,240,129,1040,1040
age,original_all_case,12,80,68.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,88,6,5,1,94,93,6,94,5,6,-1,-1.1750503642839611,58,54,9,5,255,242,312,312
age,interval_target_conflict_free,12,80,68.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-2.7857530776472004,96,93,3,0,100,97,100,100
age,interval_target_conflict_free,12,80,68.0,PS,True,paired_target_mean_NLL,192,96,181,7,4,0,188,185,7,188,4,4,-3,-1.1654597240334776,142,136,17,11,150,143,200,200
age,interval_target_conflict_free,12,80,68.0,NS,True,paired_target_mean_NLL,960,96,654,142,27,137,796,681,142,796,27,164,-115,-2.126035355266716,194,92,129,27,224,117,990,990
age,interval_target_conflict_free,12,80,68.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,87,6,3,0,93,90,6,93,3,3,-3,-1.2515080901775946,58,54,9,5,250,240,300,300
age,separate_active_version,12,80,68.0,RS,True,paired_target_mean_NLL,96,96,96,0,0,0,96,96,0,96,0,0,0,-2.7857530776472004,96,93,3,0,100,97,100,100
age,separate_active_version,12,80,68.0,PS,True,paired_target_mean_NLL,192,96,181,7,4,0,188,185,7,188,4,4,-3,-1.1654597240334776,142,136,17,11,150,143,200,200
age,separate_active_version,12,80,68.0,NS,True,paired_target_mean_NLL,960,96,654,142,27,137,796,681,142,796,27,164,-115,-2.126035355266716,194,92,129,27,224,117,990,990
age,separate_active_version,12,80,68.0,RP_JOINT,True,minimum RS/PS safety margin,96,96,87,6,3,0,93,90,6,93,3,3,-3,-1.2515080901775946,58,54,9,5,250,240,300,300
age,original_all_case,13,80,67.0,RS,True,paired_target_mean_NLL,100,100,100,0,0,0,100,100,0,100,0,0,0,-1.9085722580911169,100,97,3,0,100,97,100,100
age,original_all_case,13,80,67.0,PS,True,paired_target_mean_NLL,200,100,184,5,5,6,189,189,5,189,5,11,0,-0.309559679253216,147,142,12,7,147,142,200,200
age,original_all_case,13,80,67.0,NS,True,paired_target_mean_NLL,1000,100,654,157,39,150,811,693,157,811,39,189,-118,-2.007326052077405,157,81,106,30,187,106,1030,1030
age,original_all_case,13,80,67.0,RP_JOINT,True,minimum RS/PS safety margin,100,100,87,4,3,6,91,90,4,91,3,9,-1,-0.3280999160988722,61,57,8,4,247,239,300,300
age,interval_target_conflict_free,13,80,67.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.889237692785228,99,97,2,0,99,97,99,99
age,interval_target_conflict_free,13,80,67.0,PS,True,paired_target_mean_NLL,198,99,183,5,5,5,188,188,5,188,5,10,0,-0.320347781959322,147,142,12,7,147,142,198,198
age,interval_target_conflict_free,13,80,67.0,NS,True,paired_target_mean_NLL,990,99,647,155,39,149,802,686,155,802,39,188,-116,-2.003574291632024,154,81,103,30,184,106,1020,1020
age,interval_target_conflict_free,13,80,67.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,87,4,3,5,91,90,4,91,3,8,-1,-0.3358471888467914,61,57,8,4,246,239,297,297
age,separate_active_version,13,80,67.0,RS,True,paired_target_mean_NLL,99,99,99,0,0,0,99,99,0,99,0,0,0,-1.889237692785228,99,97,2,0,99,97,99,99
age,separate_active_version,13,80,67.0,PS,True,paired_target_mean_NLL,198,99,183,5,5,5,188,188,5,188,5,10,0,-0.320347781959322,147,142,12,7,147,142,198,198
age,separate_active_version,13,80,67.0,NS,True,paired_target_mean_NLL,990,99,647,155,39,149,802,686,155,802,39,188,-116,-2.003574291632024,154,81,103,30,184,106,1020,1020
age,separate_active_version,13,80,67.0,RP_JOINT,True,minimum RS/PS safety margin,99,99,87,4,3,5,91,90,4,91,3,8,-1,-0.3358471888467914,61,57,8,4,246,239,297,297
