family,arm,layer,checkpoint_requests,metric,subset,denominator,atwrite_numerator,final_numerator,atwrite_rate,final_rate,retained,lost,recovery,initial_and_current_failure,entry_success_denominator,loss_rate_among_entry_success,atwrite_desired_margin_mean,atwrite_desired_margin_median,atwrite_desired_margin_p90,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,new_nll_mean,new_nll_median,new_nll_p90,true_nll_mean,true_nll_median,true_nll_p90,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
MEMIT,MEMIT_L8_ONLY,8,2000,PS,all,4000,3138,2709,0.7845,0.67725,2455,683,254,608,3138,0.21765455704270237,4.3747424218109385,4.479530446231365,11.605915121734142,2.3369922204339537,2.269908607006073,9.040761768817902,-2.0377502013769844,-1.239231567538809,2.793102264404297,4.169561781315394,3.383659601211548,9.599310874938965,6.506554001749348,6.21620774269104,11.356422424316406,1.2150716244773794,0.3754308298230171,5.431166410446167,-0.8226785768996051,-0.4349961280822754,2.999660015106201
MEMIT,MEMIT_L8_ONLY,8,2000,PS,active,3966,3116,2687,0.7856782652546647,0.6775088250126071,2435,681,252,598,3116,0.21854942233632862,4.3964421549065715,4.504297951236367,11.617822378873825,2.352131329185238,2.2870273888111115,9.066338568925858,-2.044310825721334,-1.2521814107894897,2.793102264404297,4.147044026337741,3.3329802751541138,9.581262588500977,6.499175355522979,6.199726343154907,11.361083984375,1.2219442405995629,0.3754308298230171,5.445815481245518,-0.8223665851217706,-0.4394505023956299,3.017819404602051
MEMIT,MEMIT_L8_ONLY,8,2000,PS,superseded,34,22,22,0.6470588235294118,0.6470588235294118,20,2,2,10,22,0.09090909090909091,1.8435323789496632,1.03093683719635,7.856552481651306,0.5710597113870522,0.8645516037940979,5.658540725708008,-1.272472667562611,0.009662628173828125,2.8360289335250854,6.7961916707675245,7.376294374465942,10.574443817138672,7.367251382154577,7.025451421737671,10.964334487915039,0.41340116740149613,0.25080955028533936,3.6949472427368164,-0.8590715001611149,-0.1779341697692871,2.545711040496826
MEMIT,MEMIT_L8_ONLY,8,2000,NS,all,20000,15562,14275,0.7781,0.71375,13525,2037,750,3688,15562,0.13089577175170286,3.845341010757431,3.78097140789032,10.28662657737732,2.6235331464903373,2.54127436876297,8.61298131942749,-1.2218078642670938,-0.479168176651001,1.6746569871902466,7.291185288693162,7.277135133743286,12.283148765563965,4.667652142202825,4.225986003875732,9.10948371887207,-1.2591404558266193,-0.5955770611763,1.0952882766723633,-0.037332591559525466,0.0,2.249681383371353
MEMIT,MEMIT_L8_ONLY,8,2000,NS,active,19830,15449,14179,0.7790721129601613,0.7150277357539082,13444,2005,735,3646,15449,0.12978186290374782,3.869781879518889,3.810346007347107,10.300916492938995,2.64139642112738,2.5541534423828125,8.628729939460754,-1.228385458391509,-0.47962021082639694,1.6534709930419922,7.295548642852576,7.281697750091553,12.298382759094238,4.654152221725195,4.202343225479126,9.099404335021973,-1.2641588796445504,-0.5962934494018555,1.0832796096801758,-0.03577342125304141,0.0,2.2451157569885254
MEMIT,MEMIT_L8_ONLY,8,2000,NS,superseded,170,113,96,0.6647058823529411,0.5647058823529412,81,32,15,42,113,0.2831858407079646,0.9943855546414853,1.2703003883361816,5.833339214324951,0.5398346991223447,0.5150423049926758,4.698436737060547,-0.4545508555191405,-0.20966053009033203,3.772493928670883,6.782212859392166,6.653931617736816,9.977588653564453,6.242378160269821,6.250239372253418,9.828963279724121,-0.6737560775350122,-0.38777852058410645,2.50807785987854,-0.21920522201587173,-0.03216862678527832,2.959249496459961
MEMIT,MEMIT_L8_ONLY,8,3000,RS,all,3000,2779,2606,0.9263333333333333,0.8686666666666667,2534,245,72,149,2779,0.08816120906801007,7.332284171253962,7.5544908829033375,13.058265530504286,4.7964445903250015,5.00984319858253,10.232026726007462,-2.5358395809289602,-1.9338058717548847,1.448638090863824,1.7051500062223834,0.6159734725952148,4.974732875823975,6.501594596547385,6.235687255859375,10.821864128112793,0.984428915147723,0.28051239461638033,3.54706534743309,-1.5514106657812372,-1.1176304817199707,1.7786478996276855
MEMIT,MEMIT_L8_ONLY,8,3000,RS,active,2969,2749,2581,0.9259009767598518,0.8693162681037386,2509,240,72,148,2749,0.08730447435431066,7.326630701806134,7.5283125708810985,13.06593445118051,4.817501847404653,5.041355222463608,10.269441604614258,-2.509128854401481,-1.9054141640663147,1.4674729704856873,1.674478652271445,0.6053056120872498,4.874943733215332,6.491980499676098,6.222418785095215,10.853265762329102,0.9555511008293031,0.269298012368381,3.4335763454437256,-1.553577753572178,-1.1139521598815918,1.7759933471679688
MEMIT,MEMIT_L8_ONLY,8,3000,RS,superseded,31,30,25,0.967741935483871,0.8064516129032258,25,5,0,1,30,0.16666666666666666,7.873740648370116,8.417739398777485,11.811467304825783,2.77970277518034,2.535066604614258,7.293370485305786,-5.094037873189776,-5.6025829538702965,-0.8580382168292999,4.6426741959106534,5.016578674316406,7.54796028137207,7.422376971090993,7.275545597076416,9.868870735168457,3.7501782929344523,4.17109477519989,6.489605605602264,-1.343859580255324,-1.3296699523925781,2.563900947570801
MEMIT,MEMIT_L8_ONLY,8,3000,PS,all,6000,4863,4240,0.8105,0.7066666666666667,3896,967,344,793,4863,0.19884844746041538,4.659764420995635,4.856795936822891,11.486463813111186,2.4989056943611505,2.447441577911377,8.566933155059814,-2.1608587266344843,-1.5009507313370705,2.815458297729492,4.299017107495732,3.549979329109192,9.70531940460205,6.797922801856883,6.519349575042725,11.349441528320312,1.5630191652371195,0.7928884029388428,5.80976927280426,-0.5978395613973649,-0.3031008243560791,3.4751882553100586
MEMIT,MEMIT_L8_ONLY,8,3000,PS,active,5938,4824,4210,0.8123947457056248,0.708992926911418,3870,954,340,774,4824,0.19776119402985073,4.690646180120949,4.895272523164749,11.527911696583033,2.5220870263002446,2.4744105711579323,8.600820302963257,-2.168559153820705,-1.5059593096375465,2.8034762144088745,4.271390146433461,3.502955198287964,9.69070816040039,6.793477172733706,6.513132810592651,11.353196144104004,1.5709089731685235,0.7928391704335809,5.815667927265167,-0.5976501806521818,-0.3014261722564697,3.4764463901519775
MEMIT,MEMIT_L8_ONLY,8,3000,PS,superseded,62,39,30,0.6290322580645161,0.4838709677419355,26,13,4,19,39,0.3333333333333333,1.702088845413058,1.2566238641738892,7.856552481651306,0.27873232251694124,-0.14093589782714844,5.783360481262207,-1.4233565228961167,-0.8727273941040039,2.989002048969269,6.944967023427448,7.053129434585571,10.97087574005127,7.2236993459443894,6.863356351852417,10.911099433898926,0.8073791733552371,0.913794755935669,5.0998336635529995,-0.6159773495408797,-0.8070929050445557,3.04573655128479
MEMIT,MEMIT_L8_ONLY,8,3000,NS,all,30000,22306,20011,0.7435333333333334,0.6670333333333334,18462,3844,1549,6145,22306,0.17233031471353,3.2144447267059237,3.0579872131347656,9.600742518901825,1.787390423737637,1.662992000579834,7.168694019317627,-1.4270543029682865,-0.6985061168670654,1.9293580055236816,6.605282674461215,6.438858509063721,11.410736083984375,4.817892250723578,4.418705463409424,8.978249549865723,-1.3074073428803377,-0.6640062928199768,1.4223928451538086,0.11964696008794902,0.03330075740814209,2.7711588740348816
MEMIT,MEMIT_L8_ONLY,8,3000,NS,active,29690,22111,19836,0.7447288649376894,0.6681037386325362,18328,3783,1508,6071,22111,0.1710913120166433,3.235714846405205,3.083184599876404,9.611307382583618,1.800481634406792,1.6765880584716797,7.191521167755127,-1.4352332119984128,-0.6981263160705566,1.9070241451263428,6.601942128063101,6.433887243270874,11.4239501953125,4.801460493656309,4.397463798522949,8.962544441223145,-1.315839062435763,-0.6709840297698975,1.4062962532043457,0.11939414956264972,0.032791852951049805,2.7655982971191406
MEMIT,MEMIT_L8_ONLY,8,3000,NS,superseded,310,195,175,0.6290322580645161,0.5645161290322581,134,61,41,74,195,0.3128205128205128,1.177316165829618,1.1627960205078125,7.198169469833374,0.5335902793272849,0.5009899139404297,5.005624771118164,-0.6437258865023332,-0.7486642599105835,3.372936964035034,6.925220811751581,6.86602783203125,9.987382888793945,6.391630532424296,6.447777986526489,9.249561309814453,-0.49986620223329914,-0.2399282455444336,2.7832021713256836,0.1438596842690341,0.13469953835010529,3.098813772201538
MEMIT,MEMIT_L8_ONLY,8,4000,RS,all,4000,3758,3332,0.9395,0.833,3269,489,63,179,3758,0.13012240553485896,7.423772006738338,7.5825879871845245,12.822377543430775,3.893711943430273,3.905846655368805,9.068149328231812,-3.5300600633080648,-2.9056710940785706,0.6850650608539581,2.239839269040705,1.163162112236023,6.0624308586120605,6.133551212470978,5.773801803588867,10.341489791870117,1.607406618184603,0.7843003551242873,4.857610881328583,-1.922653445123462,-1.5168275833129883,1.646822452545166
MEMIT,MEMIT_L8_ONLY,8,4000,RS,active,3949,3709,3295,0.9392251202836162,0.8343884527728539,3232,477,63,177,3709,0.12860609328660016,7.416376736812437,7.560543894767761,12.834150754963048,3.9213773656577104,3.9327619075775146,9.080739286029711,-3.494999371154727,-2.8675191700458527,0.7106140851974487,2.191764139580997,1.1462442874908447,5.939602851867676,6.1131415052387075,5.749007225036621,10.305683135986328,1.5612211337431277,0.7458161180838943,4.774966634809971,-1.933778237411599,-1.521723747253418,1.6348187923431396
MEMIT,MEMIT_L8_ONLY,8,4000,RS,superseded,51,49,37,0.9607843137254902,0.7254901960784313,37,12,0,2,49,0.24489795918367346,7.996397907471321,8.873060494661331,12.46258625201881,1.7515403282116442,2.0728158950805664,6.36967259645462,-6.244857579259676,-6.395200133323669,-0.8596592545509338,5.9623625285777395,5.987280368804932,10.194106101989746,7.7139028567893835,7.381087303161621,12.040103912353516,5.183612070329414,5.302760146558285,10.175589442253113,-1.0612455089302624,-0.7978487014770508,3.7229700088500977
MEMIT,MEMIT_L8_ONLY,8,4000,PS,all,8000,6621,5575,0.827625,0.696875,5148,1473,427,952,6621,0.22247394653375624,4.851249073789994,5.087696552276611,11.405634939670563,2.3000645782691245,2.1076302528381348,8.174262523651123,-2.5511844955208693,-1.9868875108659267,2.368375353515148,4.563584303832165,4.02718186378479,9.786310195922852,6.86364888210129,6.530961751937866,11.493072509765625,1.9401078824482143,1.2584557384252548,6.04506254196167,-0.6110766130726552,-0.4120471477508545,3.3240132331848145
MEMIT,MEMIT_L8_ONLY,8,4000,PS,active,7898,6551,5516,0.8294504937958977,0.6984046594074449,5098,1453,418,929,6551,0.22179819874828272,4.876340901834606,5.114826679229736,11.428163845092058,2.321696036253988,2.11977219581604,8.196815490722656,-2.5546448655806184,-1.98855369258672,2.367650121450424,4.5300088399178495,3.9775527715682983,9.753950119018555,6.851704876171838,6.523556709289551,11.467406272888184,1.9376392718696718,1.248119130730629,6.0275966338813305,-0.6170055937109467,-0.4120471477508545,3.3149003982543945
MEMIT,MEMIT_L8_ONLY,8,4000,PS,superseded,102,70,59,0.6862745098039216,0.5784313725490197,50,20,9,23,70,0.2857142857142857,2.9083543885316625,2.7120785415172577,9.05107144638896,0.6251110962646849,0.747604250907898,4.860107898712158,-2.283243292266978,-1.6808383464813232,2.7191457748413086,7.16337855868772,7.063829183578491,12.559671401977539,7.7884896549524045,7.267498254776001,12.901100158691406,2.1312557878337945,1.937243014574051,7.174026250839233,-0.1519875044331831,-0.34705424308776855,4.913725852966309
MEMIT,MEMIT_L8_ONLY,8,4000,NS,all,40000,28330,25294,0.70825,0.63235,22445,5885,2849,8821,28330,0.2077303212142605,2.6922694932282205,2.4298739433288574,8.974284648895264,1.2839711137189413,1.1606812477111816,6.2199695110321045,-1.408298379509279,-0.7927601337432861,2.3445544242858887,6.377224144831614,6.225964784622192,10.976468086242676,5.093253031112673,4.704777240753174,9.070528030395508,-1.0740607818196717,-0.5189874172210693,1.9683358669281006,0.33423759768960737,0.207999587059021,3.2454466819763184
MEMIT,MEMIT_L8_ONLY,8,4000,NS,active,39490,28014,25005,0.709394783489491,0.6331982780450747,22223,5791,2782,8694,28014,0.20671806953666025,2.708121106885921,2.451000213623047,8.992992639541626,1.2900393618528643,1.1651453971862793,6.226795554161072,-1.4180817450330565,-0.7965340614318848,2.3169755935668945,6.365820023528729,6.2087438106536865,10.977374076843262,5.075780661675865,4.678797960281372,9.048171997070312,-1.0868021909292969,-0.5257177352905273,1.9331963062286377,0.33127955410375953,0.20419371128082275,3.2351913452148438
MEMIT,MEMIT_L8_ONLY,8,4000,NS,superseded,510,316,289,0.6196078431372549,0.5666666666666667,222,94,67,127,316,0.2974683544303797,1.464857290595697,1.2029900550842285,7.370290279388428,0.8140983317412582,0.6411409378051758,5.358100891113281,-0.6507589588544386,-0.26032114028930664,4.009687423706055,7.260260910029505,7.154572248458862,10.780622482299805,6.446162578288247,6.545958518981934,10.250561714172363,-0.08747598625281278,0.17067646980285645,3.946690082550049,0.5632829726016259,0.6420562267303467,4.24968957901001
MEMIT,MEMIT_L8_ONLY,8,5000,RS,all,5000,4738,4198,0.9476,0.8396,4109,629,89,173,4738,0.1327564373153229,7.458756897384452,7.560502972453833,12.668149638921022,4.0869003799769414,4.25235506799072,9.281643234193325,-3.3718565174075104,-2.605347163975239,0.9744484275579453,2.2589955343220995,1.080433964729309,6.304694175720215,6.345895914299041,6.084177255630493,10.405104637145996,1.6814487804491334,0.7010173629969358,5.202399045228958,-1.690407736958377,-1.3123555183410645,2.0437393188476562
MEMIT,MEMIT_L8_ONLY,8,5000,RS,active,4931,4671,4156,0.9472723585479619,0.8428310687487325,4068,603,88,172,4671,0.12909441233140656,7.4510407121121345,7.546318784356117,12.66966216918081,4.122932704058237,4.274406433105469,9.283896915614605,-3.3281080080538974,-2.5745792984962463,0.9778405129909515,2.205328135077547,1.040452003479004,6.152618885040283,6.328260839135784,6.076389312744141,10.374667167663574,1.630691438920797,0.677466144785285,5.04501523822546,-1.6974165691331005,-1.3153009414672852,2.0129828453063965
MEMIT,MEMIT_L8_ONLY,8,5000,RS,superseded,69,67,42,0.9710144927536232,0.6086956521739131,41,26,1,1,67,0.3880597014925373,8.010184572425002,8.873060494661331,12.46258625201881,1.5118947271527587,1.8640246391296387,7.920899391174316,-6.498289845272244,-7.114961348474026,0.39144161343574524,6.0942701093204645,6.363940715789795,10.584198951721191,7.606164836473223,8.003291130065918,12.118353843688965,5.308759665611855,5.059984214603901,9.223727896809578,-1.1895301796603894,-1.103184700012207,4.016657829284668
MEMIT,MEMIT_L8_ONLY,8,5000,PS,all,10000,8408,7125,0.8408,0.7125,6593,1815,532,1060,8408,0.21586584205518553,5.019730408574917,5.211562357842922,11.425581649877131,2.4814745943057774,2.327949047088623,8.258751899003983,-2.5382558142691405,-1.9789036521688104,2.4577245116233826,4.669819010922736,4.032695055007935,10.237174034118652,7.151293605228513,6.89437198638916,11.596687316894531,2.1403104644071793,1.4647109508514404,6.518038324080408,-0.39794534986196084,-0.25501585006713867,3.8259494304656982
MEMIT,MEMIT_L8_ONLY,8,5000,PS,active,9862,8305,7046,0.8421212735753397,0.7144595416751166,6524,1781,522,1035,8305,0.2144491270319085,5.042034801455827,5.23932358622551,11.432079553604126,2.5075500083762257,2.357231855392456,8.287343204021454,-2.534484793079602,-1.9658981561660767,2.445497512817383,4.629020388746057,3.987744092941284,10.175599098205566,7.136570397122283,6.882693529129028,11.581401824951172,2.128453930130003,1.4418855905532837,6.4824328273534775,-0.40603086294959895,-0.26325249671936035,3.7862435579299927
MEMIT,MEMIT_L8_ONLY,8,5000,PS,superseded,138,103,79,0.7463768115942029,0.572463768115942,69,34,10,25,103,0.3300970873786408,3.4257744477666994,3.404844742268324,9.105581935495138,0.6180272496480873,0.8076901435852051,6.111906170845032,-2.807747198118612,-2.647394359111786,3.719414710998535,7.585442285606827,7.6236021518707275,12.732171058654785,8.203469535254914,7.865890026092529,13.67619800567627,2.987623080650034,2.8882329761981964,7.800999164581299,0.17987588253142178,0.1581629514694214,5.906983375549316
MEMIT,MEMIT_L8_ONLY,8,5000,NS,all,50000,33792,29364,0.67584,0.58728,25398,8394,3966,12242,33792,0.24840198863636365,2.2817484055641946,1.9895668029785156,8.527806639671326,0.9198594228180126,0.7879016399383545,5.805123329162598,-1.361888982746182,-0.7409744262695312,2.6124162673950195,6.266645888705757,6.048560380935669,10.880928993225098,5.346786465887744,5.018949031829834,9.314902305603027,-0.8627242922681908,-0.3614124059677124,2.337677001953125,0.4991646904779912,0.29770249128341675,3.807501792907715
MEMIT,MEMIT_L8_ONLY,8,5000,NS,active,49310,33397,28995,0.6772865544514297,0.5880146015007098,25132,8265,3863,12050,33397,0.24747731832200498,2.300591471590167,2.00910222530365,8.546412467956543,0.9276777973504334,0.7952113151550293,5.817678928375244,-1.3729136742397337,-0.7459490299224854,2.5740556716918945,6.255297551101386,6.027161121368408,10.880928993225098,5.3276197537509535,4.994834899902344,9.29151439666748,-0.877041040519009,-0.37008458375930786,2.2988412976264954,0.49587263372072465,0.2937130928039551,3.784928560256958
MEMIT,MEMIT_L8_ONLY,8,5000,NS,superseded,690,395,369,0.572463768115942,0.5347826086956522,266,129,103,192,395,0.3265822784810127,0.9351519044907088,0.8741946220397949,6.926926136016846,0.36112891818950144,0.25573301315307617,4.981312870979309,-0.5740229863012074,-0.3390512466430664,5.407277196645737,7.077640855765861,7.4051854610443115,10.859579086303711,6.716511937576359,6.667447805404663,10.475638389587402,0.16040448490260303,0.545112133026123,4.514124512672424,0.7344274712038105,0.6462564468383789,5.148987770080566
MEMIT,MEMIT_L8_ONLY,8,6000,RS,all,6000,5725,5050,0.9541666666666667,0.8416666666666667,4947,778,103,172,5725,0.13589519650655021,7.497436174891763,7.554421949200332,12.562723118811846,3.942665759303806,3.9866870045661926,8.956507474184036,-3.554770415587957,-2.9104985240846872,0.8093037363141775,2.474237229429297,1.4032723307609558,6.549455642700195,6.416902988733103,6.2220680713653564,10.240947723388672,1.9224163091860877,0.972228055819869,5.584542751312256,-1.6323541064018694,-1.281355381011963,2.130948543548584
MEMIT,MEMIT_L8_ONLY,8,6000,RS,active,5903,5631,4986,0.9539217347111638,0.8446552600372692,4884,747,102,170,5631,0.13265849760255727,7.492999064696074,7.546318784356117,12.572317785816267,3.9846127210769127,4.023475855588913,8.980659872293472,-3.5083863436191605,-2.8822136893868446,0.8190313640516251,2.4227339626180124,1.3554458618164062,6.485892295837402,6.407346683694925,6.203415393829346,10.236104965209961,1.8750200084018576,0.9249017387628555,5.475126083940268,-1.633366335217303,-1.2871603965759277,2.1272552013397217
MEMIT,MEMIT_L8_ONLY,8,6000,RS,superseded,97,94,64,0.9690721649484536,0.6597938144329897,63,31,1,2,94,0.32978723404255317,7.767459489171724,8.373169034719467,12.042664051055908,1.3899552918125673,1.868453025817871,6.217876434326172,-6.3775041973591575,-5.974600452929735,-0.7211363613605499,5.6085030437283905,5.229198455810547,10.426651954650879,6.998458335540958,7.311605453491211,11.064697265625,4.806749953818147,4.702111124992371,8.733671672642231,-1.5707542435410096,-0.997797966003418,3.0589756965637207
