arm,contrast,metric,denominator,before,after,delta_pp,lost,gained,both_success,both_failure,conditional_loss_denominator,conditional_recovery_denominator,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,desired_NLL_harmed,batch,future_batches
TD,ATWRITE_TO_W10,PS,200,193,193,0.0,1,1,192,6,193,7,0.025638654161593877,-0.00032983627170324326,0.2206980943679806,0.4872006893157958,1.2801531338691616,-1.5968051552772522,14.817645937204361,0.1178286013007164,0.05098068714141846,0.8061088562011716,1.2335603952407836,1.9729743099212596,-1.193603515625,5.884303092956543,0.09218994713912253,0.06008571127313189,0.8315034656785426,1.2930886641144748,2.3974481087923047,-8.933342844247818,2.5266806482395623,96,5,5
TD,ENTRY_TO_ATWRITE,NS,1000,866,859,-0.7000000000000001,9,2,857,132,866,134,-0.42501039637625215,-0.18578290939331055,0.1838896751403809,0.32430891990661564,0.9017762947082512,-11.561120748519897,2.5837860107421875,0.03621979574894067,-0.008376359939575195,0.3924729943275452,0.7265408515930171,1.9600090718269334,-2.3437247276306152,9.141571521759033,-0.46123019212519284,-0.17795610427856445,0.22303839921951302,0.38563336506485935,1.0369806620478628,-12.248441815376282,2.2089803218841553,465,5,
TD,ATWRITE_TO_W10,NS,1000,859,804,-5.5,60,5,799,136,859,141,-0.5569512670040131,-0.3686981201171875,0.7836641073226931,1.4453273773193338,3.2083369684219356,-9.781939506530762,8.668038368225098,0.2824562729216414,0.0013997554779052734,1.5447626590728765,2.7844945192337027,7.829420449137686,-4.201963424682617,12.8095942735672,-0.8394075399256544,-0.3643952012062073,0.8855244100093842,1.3092438220977782,2.6049614847078906,-18.75515277683735,6.451470255851746,502,5,5
TD,ENTRY_TO_ATWRITE,RS,100,12,100,88.0,0,88,12,0,12,88,-10.390391770106653,-10.446020537885488,-5.473014348107243,-5.039133694463818,-1.866907561907425,-19.867148557445034,-1.2236141720204614,10.292931872978807,10.152645230293274,15.749002385139468,17.27275012731552,19.390882849544298,-2.662313461303711,21.68028663098812,20.68332364308546,20.40280647567124,27.20455303230265,29.35116532155516,33.359854675383836,1.4419069474097341,35.05370683615911,0,6,
TD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.0006859002120472723,3.2117299269884825e-05,0.0008864062139764435,0.0013936989795183753,0.006184258200228431,-0.0007802690379321575,0.04803220462054014,-0.16804194450378418,-0.07416152954101562,0.2984804153442385,0.43166079521179196,0.7638849163055423,-2.669994831085205,0.8257627487182617,-0.16872784471583147,-0.07438237953465432,0.2985131746536356,0.43177870475119556,0.7639140737120764,-2.718027035705745,0.8265430177561939,60,6,4
TD,ENTRY_TO_ATWRITE,PS,200,29,192,81.5,0,163,29,8,29,171,-8.1132473828824,-8.119819343090057,-3.6766668319702154,-2.4533666610717897,-0.18954485893250161,-18.275176614522934,0.7612242698669434,5.126135134305805,4.856719948351383,10.524412822723388,12.963658213615416,15.38240625858307,-5.010772228240967,16.680260181427002,13.239382517188206,13.160603046417236,21.16829673461616,23.493723654327912,27.155335947810652,0.044121742248535156,31.53396126627922,2,6,
TD,ATWRITE_TO_W10,PS,200,192,194,1.0,1,3,191,5,192,8,0.0004665987819316797,7.3016039095819e-05,0.22198722362518306,0.34790556430816544,1.2687068128585792,-1.1359667778015137,2.6474082469940186,-0.04711368441581726,-0.057511329650878906,0.5221956729888916,0.9437624454498289,1.5039075279235838,-2.308907985687256,1.6584453582763672,-0.04758028319774894,-0.03443828225135803,0.5734354982152581,0.9409244022099298,1.5340790083282616,-3.5751075744628906,1.8607251644134521,101,6,4
TD,ENTRY_TO_ATWRITE,NS,1000,821,806,-1.5,21,6,800,173,821,179,-0.3261258163731545,-0.14162540435791016,0.23705673217773449,0.42015883922576835,1.0691267871856684,-7.7997283935546875,3.7487592697143555,0.04135803543310612,-0.004598557949066162,0.43650012016296397,0.6946999967098229,2.066632905006408,-2.030533790588379,8.779524326324463,-0.36748385180626064,-0.13515043258666992,0.33180426955223086,0.5986683130264282,0.9499464178085325,-14.518713284283876,1.7345463335514069,478,6,
TD,ATWRITE_TO_W10,NS,1000,806,781,-2.5,41,16,765,178,806,194,-0.3739227262060158,-0.23634862899780273,0.6811136245727539,1.0036712169647215,2.24486848115921,-12.960693597793579,8.198722839355469,0.1394969780095853,-0.0260469913482666,1.1512359619140626,2.0619236588478085,5.635958612561223,-3.606079578399658,10.994132995605469,-0.5134197042156011,-0.19005227088928223,0.7697517395019532,1.156460320949554,1.966333785057067,-17.999579512048513,3.232933759689331,459,6,4
TD,ENTRY_TO_ATWRITE,RS,100,9,100,91.0,0,91,9,0,9,91,-9.736451124792884,-9.662965310402797,-4.591800195362884,-3.289524364991715,-1.7442474574749915,-17.941238759434782,-1.285476869001286,10.88892675442272,10.780931949615479,16.70701786205173,18.127966797351835,21.50428991556169,-7.3970232009887695,23.912742614746094,20.625377879215602,20.37189799643238,29.2527135629789,32.08480275406,36.073762510985254,7.9830982349812984,36.33013681322336,0,7,
TD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.0001385255551576847,3.811248461715877e-06,0.0004062393214553605,0.001894835673738271,0.0056166689656674965,-0.004720107186585665,0.007607137784361839,-0.0631188678741455,-0.011219501495361328,0.3790091514587404,0.5251989364624021,0.8966474199295074,-1.8568992614746094,1.4773831367492676,-0.0632573934293032,-0.011269791466474999,0.3790584499860417,0.5252195227367336,0.8968423220297003,-1.8592373302672058,1.4821032439358532,54,7,3
TD,ENTRY_TO_ATWRITE,PS,200,25,195,85.0,0,170,25,5,25,175,-7.646842176562277,-7.6661266356823035,-2.7113282516598702,-1.3371101327240544,1.0703142261505036,-21.542928864364512,3.4186649322509766,5.985662342286669,5.839449524879456,12.21114456653595,13.60480963289737,17.71843914035707,-5.690290689468384,20.206526219844818,13.632504518848945,13.169997008051723,21.758146770857273,24.505612241127526,34.97535837557702,1.3318493366241455,39.25262281403411,6,7,
TD,ATWRITE_TO_W10,PS,200,195,196,0.5,0,1,195,4,195,5,-0.03891424245106464,-0.000354886899003759,0.07884731255471707,0.19053158462047576,0.8021465826034481,-1.2686939239501953,1.7017340660095215,-0.06610958337783814,-0.025516510009765625,0.3945578575134275,0.7457137346267697,1.346351714134216,-3.0983505249023438,1.6357994079589844,-0.027195340926773497,-0.014693133533000946,0.5363026332110167,1.140979558939579,1.5692158403602656,-4.800084590911865,1.9582414627075195,94,7,3
TD,ENTRY_TO_ATWRITE,NS,1000,868,848,-2.0,24,4,844,128,868,132,-0.35716445101052524,-0.18588614463806152,0.21373634338378922,0.36651487350463857,1.0446589469909657,-11.186057448387146,12.67495059967041,0.11343198052095249,0.002220515161752701,0.5291771888732912,1.0902360439300534,3.2268758279085117,-2.954413414001465,14.97044062614441,-0.47059643153147773,-0.1927652359008789,0.25265455245971696,0.46725213527679377,1.1837499098107211,-11.396918967366219,5.881558418273926,513,7,
TD,ATWRITE_TO_W10,NS,1000,848,833,-1.5,30,15,818,137,848,152,-0.2172032287369948,-0.17902088165283203,0.6487136840820313,1.1998807668685911,3.9736127567291235,-8.774155460996553,9.312010765075684,0.17689089906355365,-0.0022634267807006836,0.7536323308944702,1.6640785694122302,7.412760072052477,-5.105724573135376,12.327788120135665,-0.3940941278005484,-0.1794147491455078,0.7177252292633057,1.1371467590332016,2.451679999455809,-20.049746834440157,4.85982871055603,493,7,3
TD,ENTRY_TO_ATWRITE,RS,100,14,100,86.0,0,86,14,0,14,86,-9.581618186671495,-9.367008607718162,-5.5466862226603535,-4.269128168578027,-1.6268785575967886,-16.628915420966223,-0.9032613862655126,10.583784811981023,9.982898741960526,17.176494294404982,18.989851304888724,22.362953124046328,-2.5975475311279297,23.046101331710815,20.165402998652517,18.863685238116886,28.043447790440418,32.04611807711335,35.59276483822032,8.330636310507543,35.741046746843494,0,8,
TD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.05396308012123882,2.5032982193806674e-06,0.000266347918659449,0.0005269606277579441,0.057336610569646215,-0.0017696709837764502,5.392525988165289,-0.13648784160614014,-0.016768932342529297,0.4214607238769534,0.4811366081237793,0.9380639266967832,-12.568525314331055,2.076251983642578,-0.19045092172737896,-0.016769647489127237,0.421523062582128,0.48120405976951586,0.9388508111916658,-17.961051302496344,2.077128583594458,55,8,2
TD,ENTRY_TO_ATWRITE,PS,200,26,193,83.5,0,167,26,7,26,174,-7.4828678852344455,-7.346952302148566,-3.3627888388931755,-2.3149023104459108,0.04306434631346787,-16.455855856649578,2.672369956970215,5.656698213657364,5.2640433721244335,11.988914370536804,14.536917999386787,17.23072531223297,-6.725041389465332,18.410301685333252,13.13956609889181,13.003268148750067,22.449679365009068,25.33456430719233,28.011400908842326,0.08537483215332031,32.365601452067494,3,8,
TD,ATWRITE_TO_W10,PS,200,193,192,-0.5,1,0,192,7,193,7,0.022806897505797678,0.0001250339555554092,0.1746262311935424,0.3484596133232111,0.8854999113082871,-2.5310099124908447,3.2641260623931885,-0.020444643795490266,-0.028910160064697266,0.30635528564453124,0.44893183708190915,1.3083884477615326,-1.884225845336914,4.452618598937988,-0.043251541301287943,-0.05835986137390137,0.32848297357559175,0.5313840366899967,1.189661363614722,-1.8926536925137043,2.910646677017212,107,8,2
TD,ENTRY_TO_ATWRITE,NS,1000,864,834,-3.0,35,5,829,131,864,136,-0.39582205457659436,-0.11648917198181152,0.2629150390625,0.416014862060546,0.8874776840209956,-16.671356089413166,1.6454963684082031,0.10830345996562392,9.721796959638596e-05,0.4621219396591187,0.8922854900360094,4.538898363709443,-2.0827693939208984,11.492908000946045,-0.5041255145422183,-0.1082656979560852,0.3418285369873048,0.5202939391136168,1.0310000458359707,-28.16426409035921,3.022627830505371,501,8,
TD,ATWRITE_TO_W10,NS,1000,834,811,-2.3,33,10,801,156,834,166,-0.22569771092943847,-0.1284489631652832,0.5050256729125979,0.8305850028991688,2.0797603607177733,-5.293931007385254,7.5813282802701,0.030334379968233408,-0.010770648717880249,0.6434500694274906,1.1766281127929672,3.1748323905467957,-6.162126064300537,11.757538795471191,-0.25603209089767187,-0.09149646759033203,0.671137857437134,1.0748241662979126,2.3000869739055627,-10.873104095458984,13.743454344570637,465,8,2
TD,ENTRY_TO_ATWRITE,RS,100,14,100,86.0,0,86,14,0,14,86,-9.663434911129007,-9.47984156687744,-5.009301500517176,-3.88343818820431,-1.8036858793676862,-17.718462822493166,-0.16793501310166903,10.651873161492112,10.145087003707886,17.317165112495424,17.62535247802734,19.31497983455659,-3.927049160003662,21.021347522735596,20.315308072621118,19.552769866328163,28.100078972254416,29.369434990183798,33.37633975173958,5.952855298528448,33.88984315516427,0,9,
TD,ATWRITE_TO_W10,RS,100,100,100,0.0,0,0,100,0,100,0,0.0002191301512721111,9.344308637082577e-06,0.00030850131297484096,0.0008095274766674258,0.008023196756839787,-0.004288176074624062,0.014869846403598785,0.021917567253112794,0.006547451019287109,0.21793346405029354,0.3048547267913818,0.5919742584228663,-0.6125335693359375,3.4568653106689453,0.021698437101840683,0.006575150138814934,0.2179854605288716,0.3048363715031882,0.5920262579743724,-0.6137589173158631,3.456920236116275,57,9,1
TD,ENTRY_TO_ATWRITE,PS,200,22,197,87.5,0,175,22,3,22,178,-8.292445943050406,-8.340997761115432,-3.5916602492332466,-2.386939597129825,-1.1078985626436821,-16.241967372596264,-0.08649605745449662,6.182712662639096,5.610517859458923,12.132281314581629,14.960457526892423,18.328253486752505,-7.881105899810791,20.486776113510132,14.475158605689503,14.410632630810142,23.24363233980257,25.521757365876688,30.491320843420688,1.298174686729908,32.470222849951824,0,9,
TD,ATWRITE_TO_W10,PS,200,197,199,1.0,0,2,197,1,197,3,-0.010900986455089879,0.0001809513196349144,0.09165234565734863,0.16640487909316998,0.4991218781471252,-1.7213842868804932,0.9202091693878174,0.024162377379834652,-0.016373634338378906,0.23599529266357422,0.3536706447601303,2.381178094148632,-1.150925636291504,4.6702782437205315,0.03506336383492453,-0.0192020982503891,0.2710243470035493,0.5584730586037036,2.774020776450628,-1.2027926743030548,6.391662530601025,111,9,1
TD,ENTRY_TO_ATWRITE,NS,1000,858,816,-4.2,50,8,808,134,858,142,-0.6271894962495135,-0.21875905990600586,0.23626246452331542,0.4461565017700194,0.9087448024749755,-17.325416281819344,2.1634626388549805,0.1744751174482517,0.016137337312102318,0.6791351318359375,1.3490621328353873,5.019949465095996,-6.037236213684082,14.31547436118126,-0.8016646136977652,-0.24883132940158248,0.26648068428039556,0.5191486477851864,1.0192633342742916,-23.936255931854248,4.628198623657227,534,9,
TD,ATWRITE_TO_W10,NS,1000,816,810,-0.6,17,11,799,173,816,184,-0.11665102509170538,-0.0613858699798584,0.36292347908020034,0.5846995353698731,1.1597413015365599,-5.220944881439209,3.5226430892944336,-0.03326458241790533,-0.007878348231315613,0.3350908160209656,0.6038078308105468,1.9158348560333245,-4.935856819152832,4.21434473991394,-0.08338644267380005,-0.028659939765930176,0.47486743927001973,0.7333145260810843,1.7000683546066275,-7.89258337020874,6.670680046081543,470,9,1
TD,ENTRY_TO_ATWRITE,RS,100,12,99,87.0,0,87,12,1,12,88,-9.583136911041365,-9.248972975416109,-4.640374581428477,-4.098439751280239,-0.5929485623387147,-19.296127076260746,-0.46129893203033134,10.176480194288306,11.142452627420425,16.123242186009886,16.97688716650009,20.941733669638644,-7.419695854187012,22.80211067199707,19.75961710532967,19.254588034644257,27.43930484818485,30.219770939747104,34.68246372749027,6.766024313867092,38.77225091082801,0,10,
TD,ATWRITE_TO_W10,RS,100,99,99,0.0,0,0,99,1,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0
TD,ENTRY_TO_ATWRITE,PS,200,33,195,81.0,0,162,33,5,33,167,-7.520650844614575,-7.459773386828601,-3.03373476266861,-2.276188611984257,-1.1086706519126956,-17.33621996641159,0.22804832458496094,5.436757280933671,5.35936176776886,10.905359019339084,12.297102415561675,15.332633829116798,-10.964644432067871,22.027834355831146,12.957408125548245,12.910349577432498,20.27448003920144,23.534237726405248,27.692781879093957,0.5203065872192383,36.73378879898519,1,10,
TD,ATWRITE_TO_W10,PS,200,195,195,0.0,0,0,195,5,195,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0
TD,ENTRY_TO_ATWRITE,NS,1000,839,810,-2.9000000000000004,33,4,806,157,839,161,-0.35021796337515115,-0.13132524490356445,0.26454124450683597,0.48272666931152325,1.1452033233642576,-12.788865447044373,3.8910903930664062,0.08764980683848261,-0.006520271301269531,0.6281214267015458,1.2250980854034415,2.7041625189781184,-3.789785861968994,7.308234214782715,-0.43786777021363377,-0.13703250885009766,0.3344010353088379,0.5142152309417718,1.2615713202953323,-18.548810064792633,5.347473621368408,474,10,
TD,ATWRITE_TO_W10,NS,1000,810,810,0.0,0,0,810,190,810,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0
TD,POOLED_ATWRITE_TO_W10,RS,1000,999,999,0.0,0,0,999,1,999,1,0.02081324314734138,3.3368560252711177e-06,0.0008978985075373206,0.0019994868140201997,0.018568198538850948,-0.01717842649668455,5.392525988165289,-0.10702225017547608,0.0,0.5082536697387696,0.8157615184783931,1.7356861877441399,-12.568525314331055,3.8638315200805664,-0.12783549332281746,0.0,0.5082863441712108,0.8160741156549188,1.7526959931247976,-17.961051302496344,3.86420513442863,522,,
TD,COMMON_W0_TO_W10,RS,1000,71,999,92.80000000000001,0,928,71,1,71,929,-11.020882213408314,-10.889732808398549,-6.18535230649868,-5.351453005915528,-2.478118059362461,-21.289333238717518,-0.20297012805531267,10.187081192122657,10.408076286315918,16.169860935211183,18.046769219636914,20.972527520805595,-7.756466388702393,24.27354598045349,21.20796340553097,20.531224304323132,28.98947233457584,32.16495033475512,36.005658670247065,4.816053536720574,41.66747339029098,0,,
TD,POOLED_ATWRITE_TO_W10,PS,2000,1928,1934,0.3,8,14,1920,58,1928,72,-0.0305333965942591,0.0,0.16419827938079853,0.3707939386367797,1.2699164581298825,-10.361276358366013,14.817645937204361,0.004391382485628128,0.0,0.6642696857452397,1.087952852249145,2.461712107658386,-6.693671703338623,5.884303092956543,0.03492477907988723,0.0,0.7926480913534769,1.2769745237397727,2.7678374353051183,-8.933342844247818,6.391662530601025,860,,
TD,COMMON_W0_TO_W10,PS,2000,227,1934,85.35000000000001,0,1707,227,66,227,1773,-8.539571853089361,-8.422987163066864,-3.987993621826171,-2.875948095321656,-0.6102376854419715,-21.18964632670395,6.671186447143555,5.366401241293643,5.130286067724228,11.724285507202149,13.573007762432098,17.337460947036742,-11.575026512145996,23.17795491218567,13.905973094383004,13.5095669105649,22.595005445554854,25.31104433475993,30.523280846192502,-1.8085167407989502,37.81928507320117,13,,
TD,POOLED_ATWRITE_TO_W10,NS,10000,8379,8026,-3.53,470,117,7909,1504,8379,1621,-0.5789781433976569,-0.21077752113342285,0.5831443786621099,1.0717793703079206,2.8115344524383548,-14.947309792041779,12.255560874938965,0.15301872463150648,0.0,1.2035062313079847,2.398312205076214,6.7685746788978625,-7.620120525360107,18.886823177337646,-0.7319968680291633,-0.15536165237426758,0.7121209084987642,1.2300159335136414,2.5878388947248494,-26.36456491611898,13.743454344570637,4319,,
TD,COMMON_W0_TO_W10,NS,10000,8820,8026,-7.9399999999999995,968,174,7852,1006,8820,1180,-1.7828523665395966,-1.2161064147949219,0.8844304084777833,1.6784435987472501,3.8775626754760784,-20.506447076797485,13.618098258972168,0.07713530171660823,-0.09862565994262695,2.460026037693024,4.327312469482422,8.995023250579834,-10.32335078716278,19.560129702091217,-1.8599876682562049,-0.926928386092186,1.2602952361106874,1.9763752460479709,3.9690593004226717,-31.720577374566346,11.745189666748047,4529,,
N4,ATWRITE_TO_W10_ACTIVE,RS,999,998,998,0.0,0,0,998,1,998,1,0.01710542060810222,3.097520675510168e-06,0.0008820044808089742,0.0019484044401906382,0.018089871169067913,-0.01717842649668455,5.392525988165289,-0.10498891626153742,0.0,0.5088836669921878,0.816287899017333,1.7366216278076154,-12.568525314331055,3.8638315200805664,-0.12209433686963964,0.0,0.5088795310002754,0.8166251105023538,1.7534628120722469,-17.961051302496344,3.86420513442863,521,,
N4,ATWRITE_TO_W10_ACTIVE,PS,1998,1926,1932,0.3003003003003003,8,14,1918,58,1926,72,-0.030319867482268257,0.0,0.1633760571479797,0.37044053077697753,1.2663013052940368,-10.361276358366013,14.817645937204361,0.0061809799752316555,0.0,0.664893865585327,1.0887448787689198,2.461901383399963,-6.693671703338623,5.884303092956543,0.03650084745749991,0.0,0.7939750200137493,1.2770838876866035,2.7685032346844665,-8.933342844247818,6.391662530601025,859,,
