state,family,variant,edits,task,branch,correct,denominator,invalid,accuracy,weighted_f1,mcc,delta_accuracy_pp,delta_f1_pp,probability_ties,prompt_order_sha256,parameter_root,source_head
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,mmlu,alternative,54,100,0,0.54,0.5328740839039212,0.39096484217297583,-6.999999999999995,-7.812550718934663,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,18e9b9df1cb61b0d4b35f965cf45f18bbc07457918aba234ab26e958202d92af,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,nli,generation,67,100,0,0.67,0.66996699669967,0.3400680204068024,0.0,0.40089037752849555,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,18e9b9df1cb61b0d4b35f965cf45f18bbc07457918aba234ab26e958202d92af,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits05000,MEMIT,L4_ONLY,5000,nli,alternative,67,100,0,0.67,0.66996699669967,0.3400680204068024,0.0,0.40089037752849555,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,18e9b9df1cb61b0d4b35f965cf45f18bbc07457918aba234ab26e958202d92af,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,sst2,generation,60,100,36,0.6,0.7284669353634871,0.48719603424042185,-13.0,-10.263718212930073,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,sst2,alternative,92,100,0,0.92,0.919967987194878,0.8406728074767074,-5.999999999999995,-6.0024009603841355,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mrpc,generation,56,100,0,0.56,0.45436507936507936,0.2526455763199557,-10.999999999999998,-20.32757547463429,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mrpc,alternative,56,100,0,0.56,0.45436507936507936,0.2526455763199557,-10.999999999999998,-20.32757547463429,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,cola,generation,72,100,1,0.72,0.7183694530443756,0.46522967338218785,-4.0000000000000036,-4.230378176679017,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,cola,alternative,68,100,0,0.68,0.6666666666666665,0.3927922024247863,-5.999999999999995,-6.462725644205614,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,rte,generation,63,100,0,0.63,0.5906626839252129,0.3313782822574781,-3.0000000000000027,-4.041370496367591,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,rte,alternative,63,100,0,0.63,0.5906626839252129,0.3313782822574781,-3.0000000000000027,-4.041370496367591,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,generation,34,100,29,0.34,0.3926377597109304,0.21361248098804766,-18.0,-16.975808940284022,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,mmlu,alternative,50,100,0,0.5,0.49855291602774415,0.337406804241215,-10.999999999999998,-11.24466750655237,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,nli,generation,65,100,0,0.65,0.6471418489767115,0.3049813797608418,-2.0000000000000018,-1.881624394767356,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits06000,MEMIT,L4_ONLY,6000,nli,alternative,64,100,0,0.64,0.6363636363636364,0.28577380332470415,-3.0000000000000027,-2.959445656074866,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,f622602a02caf853cf86fa074b115ebec2a9e7633b4264d5471544eefd13eb86,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,sst2,generation,56,100,39,0.56,0.677536231884058,0.45240935110049707,-16.999999999999993,-15.35678856087298,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,sst2,alternative,89,100,0,0.89,0.8897243107769424,0.7839294959021854,-8.999999999999996,-9.026768602177704,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mrpc,generation,51,100,0,0.51,0.3551783129359126,0.10050378152592121,-16.000000000000004,-30.246252117550966,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mrpc,alternative,51,100,0,0.51,0.3551783129359126,0.10050378152592121,-16.000000000000004,-30.246252117550966,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,cola,generation,68,100,1,0.68,0.6730487549696589,0.393795330242152,-7.9999999999999964,-8.76244798415069,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,cola,alternative,64,100,0,0.64,0.6179966044142614,0.31917252681128727,-9.999999999999998,-11.329731869446125,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,rte,generation,61,100,0,0.61,0.5741893219783819,0.27006573887713,-5.000000000000004,-5.688706691050694,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,rte,alternative,61,100,0,0.61,0.5741893219783819,0.27006573887713,-5.000000000000004,-5.688706691050694,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,generation,31,100,35,0.31,0.3755197505197505,0.19585878321878372,-21.000000000000004,-18.68760985940201,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,mmlu,alternative,51,100,0,0.51,0.5061572844875343,0.3521076905834298,-9.999999999999998,-10.484230660573356,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,nli,generation,62,100,0,0.62,0.6161616161616161,0.24494897427831783,-5.000000000000004,-4.979647676276889,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits07000,MEMIT,L4_ONLY,7000,nli,alternative,61,100,0,0.61,0.6052232007288187,0.22552540122880066,-6.000000000000005,-6.0734892195566275,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,6345ef29f05c291870e85678b6851c163948808c7fd47b335019da3d99e3b261,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,sst2,generation,57,100,38,0.57,0.6971744471744472,0.4548124285518577,-16.000000000000004,-13.392967031834058,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,sst2,alternative,88,100,0,0.88,0.8798076923076923,0.7624437362098715,-9.999999999999998,-10.018430449102711,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mrpc,generation,11,100,85,0.11,0.1813186813186813,0.09703522027524984,-56.00000000000001,-47.63221527927409,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mrpc,alternative,58,100,0,0.58,0.5738636363636364,0.16481712868606582,-9.000000000000007,-8.37771977477859,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,cola,generation,66,100,2,0.66,0.6621677740863787,0.34500435734898455,-9.999999999999998,-9.850546072478705,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,cola,alternative,61,100,0,0.61,0.5920075321686369,0.24241780349669298,-13.0,-13.928639094008577,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,rte,generation,59,100,0,0.59,0.5327635327635327,0.2520504151250418,-7.000000000000006,-9.831285612535613,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,rte,alternative,59,100,0,0.59,0.5327635327635327,0.2520504151250418,-7.000000000000006,-9.831285612535613,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,generation,30,100,32,0.3,0.352920099841649,0.17158072227300727,-22.000000000000004,-20.94757492721216,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,mmlu,alternative,48,100,0,0.48,0.4750747358534399,0.31105231660787214,-13.0,-13.592485523982795,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,nli,generation,60,100,0,0.6,0.586606035551881,0.21437323142813605,-7.000000000000006,-7.935205737250406,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits08000,MEMIT,L4_ONLY,8000,nli,alternative,60,100,0,0.6,0.586606035551881,0.21437323142813605,-7.000000000000006,-7.935205737250406,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,4bd1db89ad355e8c6576500ee6b42d04119d5c719403580cf7acaa3abe2ea42c,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,sst2,generation,47,100,47,0.47,0.5950888192267503,0.36920459603501227,-26.0,-23.601529826603752,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,sst2,alternative,86,100,0,0.86,0.8594941790445604,0.7252406676228423,-12.0,-12.049781775415902,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mrpc,generation,1,100,96,0.01,0.018518518518518517,-0.05103103630798288,-66.0,-63.912231559290376,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mrpc,alternative,49,100,0,0.49,0.36050156739811906,-0.04588314677411235,-18.000000000000004,-29.71392667133032,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,cola,generation,66,100,4,0.66,0.6728504429390307,0.34776522180356195,-9.999999999999998,-8.782279187213504,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,cola,alternative,63,100,0,0.63,0.628178072555522,0.26258607805520245,-10.999999999999998,-10.31158505532006,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,rte,generation,61,100,0,0.61,0.5555555555555556,0.30806161848616215,-5.000000000000004,-7.552083333333326,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,rte,alternative,61,100,0,0.61,0.5555555555555556,0.30806161848616215,-5.000000000000004,-7.552083333333326,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,generation,33,100,41,0.33,0.41266025641025633,0.2457703499725787,-19.0,-14.973559270351428,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,mmlu,alternative,47,100,0,0.47,0.46605047816227946,0.29615028667659915,-14.000000000000002,-14.49491129309884,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,nli,generation,53,100,0,0.53,0.5219204557013528,0.062136976600120006,-14.000000000000002,-14.40376372230322,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits09000,MEMIT,L4_ONLY,9000,nli,alternative,52,100,0,0.52,0.512987012987013,0.041204282171516456,-15.000000000000002,-15.297107993737203,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,c7240666412ea2438d064a5f22108cdd9809c412177eebe9ab91719548a43873,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,sst2,generation,39,100,60,0.39,0.5440115440115441,0.36224992627687935,-34.0,-28.709257348124375,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,sst2,alternative,85,100,0,0.85,0.8492613807657523,0.7069625178409298,-13.0,-13.07306160329671,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,mrpc,generation,1,100,99,0.01,0.0196078431372549,0.050251890762960605,-66.0,-63.80329909741673,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,mrpc,alternative,53,100,0,0.53,0.4106583072100314,0.13764944032233706,-14.000000000000002,-24.69825269013909,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,cola,generation,60,100,7,0.6,0.6156862745098038,0.2607266121462064,-16.000000000000004,-14.498696030136193,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,cola,alternative,66,100,0,0.66,0.6578099838969405,0.3241763593892431,-7.9999999999999964,-7.34839392117822,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,rte,generation,55,100,17,0.55,0.5488095238095237,0.2802181091788362,-10.999999999999998,-8.22668650793651,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,rte,alternative,68,100,0,0.68,0.6567996567996568,0.4214636152117623,2.0000000000000018,2.5723267910767955,0,d8018f2d287374ec2c0abc7fb97f9c3d96b340afc900e54ab6476460e468be95,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,mmlu,generation,21,100,58,0.21,0.29753987842223134,0.1543033499620919,-31.000000000000007,-26.485597069153926,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,mmlu,alternative,44,100,0,0.44,0.4401958994054492,0.25521179968281,-17.0,-17.080369168781868,0,d2d3d7d816b173c156c4524a7efab0e01d4f1cb974ad64c2bc34de1c504caee3,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,nli,generation,47,100,7,0.47,0.4619346171070309,0.010136754998058795,-20.000000000000007,-20.402347581735413,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L4_ONLY-edits10000,MEMIT,L4_ONLY,10000,nli,alternative,49,100,0,0.49,0.4748223663886314,-0.02126697050295567,-18.000000000000004,-19.11357265357536,0,fc5b20e122a4b2c25b398e6ab558ebc396c25d9f2fe107e36bb1eb0fbe1e4713,a86fc8d535472fa9317f72b49b3d9e42de6aab4662e8d3043e528f006659baaa,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits00100,MEMIT,L8_ONLY,100,sst2,generation,71,100,26,0.71,0.8128235762644365,0.5957582124592317,-2.0000000000000018,-1.8280541228351321,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,ca30d7850858201d383b407291f6d6539133557cce122d2168d4e3216c2c488f,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits00100,MEMIT,L8_ONLY,100,sst2,alternative,98,100,0,0.98,0.9799919967987194,0.9607689228305227,0.0,0.0,0,58281b251b2f3602437328044925c3cc5be1005c310e0061467b5a9bb39398bb,ca30d7850858201d383b407291f6d6539133557cce122d2168d4e3216c2c488f,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits00100,MEMIT,L8_ONLY,100,mrpc,generation,68,100,0,0.68,0.6666666666666665,0.3927922024247863,1.0000000000000009,0.9025832555244251,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,ca30d7850858201d383b407291f6d6539133557cce122d2168d4e3216c2c488f,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits00100,MEMIT,L8_ONLY,100,mrpc,alternative,68,100,0,0.68,0.6666666666666665,0.3927922024247863,1.0000000000000009,0.9025832555244251,0,f6d9aefa402108b411d5f0eaede49359dbc0ad6c222dba27a3db59e784c61db3,ca30d7850858201d383b407291f6d6539133557cce122d2168d4e3216c2c488f,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits00100,MEMIT,L8_ONLY,100,cola,generation,75,100,1,0.75,0.7498456472525211,0.5241324535814763,-1.0000000000000009,-1.0827587558644658,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,ca30d7850858201d383b407291f6d6539133557cce122d2168d4e3216c2c488f,257fe5483dc3407690fec9c9bb45cc7dcda91215
MEMIT_L8_ONLY-edits00100,MEMIT,L8_ONLY,100,cola,alternative,74,100,0,0.74,0.7312939231087227,0.5144957554275266,0.0,0.0,0,777b214fad96fab17e8286e57fb93df326943fded99956c0fcbc1addba8e46d1,ca30d7850858201d383b407291f6d6539133557cce122d2168d4e3216c2c488f,257fe5483dc3407690fec9c9bb45cc7dcda91215
